,사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,code,y,x
558,202001,7호선,신대방삼거리,14,0,8935,1582,15767,6644,47863,11964,80459,35078,43516,21686,25139,16119,23736,15284,25227,17026,23535,18041,22355,20179,21696,23318,23503,26317,26071,32803,33716,56338,18580,51073,14582,30235,12006,27951,10065,26220,5057,17498,736,6007,15,43,0,4,0,0,2743.0,37.499701,126.928276
559,202201,7호선,신중동,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2756.0,37.503048,126.77596
560,202101,7호선,신중동,10,1,4381,1546,13473,5195,37016,12463,36744,39304,17417,23132,12097,12472,12393,9529,12972,12202,13101,13720,13883,11815,14500,14045,16286,15624,21552,21214,36704,35032,16120,33969,17787,16761,12559,16086,4481,10519,1321,5459,2,140,0,0,0,0,0,0,2756.0,37.503048,126.77596
561,202001,7호선,신중동,5,0,5466,1466,15587,5098,45378,13374,44070,42019,22580,28058,18017,17257,18428,15540,20430,16472,19882,18002,20278,19058,21468,19517,22504,22661,28185,27072,43843,47581,21213,46370,21889,24174,14493,19615,12686,18279,5960,13746,1089,5229,2,31,0,0,0,0,2756.0,37.503048,126.77596
562,202201,7호선,신풍,42,2,9095,983,14224,4207,35615,9176,47390,16644,26458,10899,15509,9075,13700,9418,14946,10770,14190,11249,13091,11734,13003,14215,13844,17410,15938,24888,16074,38532,9472,28498,7110,17967,6336,22673,3290,13286,999,4816,10,697,0,0,0,0,0,0,2745.0,37.50008,126.90993
563,202101,7호선,신풍,35,0,7969,925,13483,4198,33610,8747,44101,17710,23808,9232,13370,7596,11033,7998,12225,8680,12215,9784,10984,9776,11129,12575,11702,15090,14614,22405,16072,36444,8677,28659,6686,17019,5722,21102,2796,9776,903,3956,2,530,0,0,0,0,0,0,2745.0,37.50008,126.90993
564,202001,7호선,신풍,60,2,9186,1495,13381,7831,33329,9945,47168,21044,28056,13951,17466,12154,15806,12479,17510,12315,17048,13320,15883,13240,15790,16137,17534,18470,20239,25242,21519,37372,12437,31270,9355,18398,8300,19204,6498,17662,2831,10440,499,3232,4,565,0,2,0,0,2745.0,37.50008,126.90993
565,202201,7호선,이수,14,0,3712,864,7741,7386,21855,13132,38346,38588,24202,26313,17072,18499,17326,16775,19228,17886,21608,19885,21477,20574,22086,22136,25404,24628,29621,32558,39691,48093,22871,29332,25060,16815,33989,19752,10299,10214,2732,4804,7,311,0,0,0,0,0,0,2738.0,37.486263,126.981989
566,202101,7호선,이수,23,0,3468,928,6852,7778,20984,12513,34581,35806,22311,25021,14579,15136,13911,13468,15301,14469,17463,15731,17679,16373,18977,17460,21644,20449,25733,25337,36956,40541,20398,27470,21531,15503,23520,17551,6759,7492,2176,3880,1,297,0,0,0,0,0,0,2738.0,37.486263,126.981989
567,202001,7호선,이수,29,1,5223,1215,8490,8519,24200,12478,45905,43330,28922,32321,19891,21832,19826,20184,21861,20977,24766,23566,25096,23849,27191,26624,29528,28799,33373,36611,45564,58228,27871,44398,25890,23803,28283,20038,26673,17685,15300,10544,2848,3552,24,138,0,2,0,0,2738.0,37.486263,126.981989
568,202201,7호선,장승배기,10,0,5087,947,9113,3360,21817,6116,35491,16394,21670,9373,13427,9549,11961,9558,12039,9444,13124,10445,12055,11336,11319,12944,12627,14874,12852,17950,14036,28989,7267,21969,6447,13126,6980,17593,3449,9326,1023,3742,3,355,0,0,0,0,0,0,2742.0,37.504898,126.93915
569,202101,7호선,장승배기,17,0,5613,738,9708,3357,23680,6368,35947,15094,20166,8617,11749,7598,10243,7668,10668,8027,11303,9099,10280,9830,10115,11836,10436,13196,11431,17677,13341,28845,7133,23779,6128,14096,6808,17565,2706,7811,912,3403,5,326,0,0,0,0,0,0,2742.0,37.504898,126.93915
570,202001,7호선,장승배기,13,1,6260,859,10992,3821,28462,7634,46382,17505,28753,13200,17511,11274,16538,11707,16563,13178,16896,13599,14983,14922,15075,17302,15091,19090,16305,23284,18979,35317,10974,30608,8483,17989,8489,17538,7942,16320,3253,10412,580,3978,9,33,0,1,0,0,2742.0,37.504898,126.93915
571,202201,7호선,장암,1,0,1237,100,5014,870,13532,1112,9236,1400,3023,1552,1813,1732,1598,1559,1734,1456,1792,1230,2087,1189,2328,1126,2904,1069,2878,1350,2377,2289,1273,2335,823,1248,674,1017,223,710,80,203,0,50,0,0,0,0,0,0,2711.0,37.700109,127.053196
572,202101,7호선,장암,1,0,1082,74,4873,908,12625,963,8988,1344,3173,1242,1528,1488,1241,1150,1389,936,1414,918,1582,841,1948,827,2236,805,2486,1049,1945,2171,1033,2681,776,1193,595,775,223,602,53,248,1,7,0,0,0,0,0,0,2711.0,37.700109,127.053196
573,202001,7호선,장암,1,0,1202,74,6205,1368,18186,952,10739,1299,4345,1637,2762,1677,2081,1162,2301,1322,2386,1076,2301,941,2450,1110,2987,1055,3586,1476,2782,2550,1630,2792,1011,1647,738,1032,438,935,241,828,22,228,1,7,0,0,0,0,2711.0,37.700109,127.053196
574,202201,7호선,중계,18,0,7263,1838,20647,3822,54202,8513,55154,17251,30132,11283,20490,8481,18225,8964,19566,11571,18035,13588,15049,13436,15259,15565,15865,18747,16175,24516,14525,39733,7159,41486,5998,23316,6299,28185,4340,18999,1205,7321,10,580,0,0,0,0,0,0,2716.0,37.644583,127.064303
575,202101,7호선,중계,16,0,7231,1682,18392,3546,51240,8054,52647,15467,26386,9033,17299,7265,15085,7652,15594,9706,14476,10830,12875,11320,12688,12918,12901,15405,13733,21616,12576,38376,6463,39366,5004,23059,5817,23794,2739,13977,725,5054,5,657,0,0,0,0,0,0,2716.0,37.644583,127.064303
576,202001,7호선,중계,34,1,8439,2046,21598,5284,61380,11624,63859,22674,35697,18279,25946,14095,23833,14887,24733,14565,23837,16877,21425,17173,20490,19158,21120,22754,22707,28001,20331,46271,11914,48491,8884,28632,10627,25373,9004,24512,4684,16228,972,5569,1,35,0,0,0,0,2716.0,37.644583,127.064303
577,202201,7호선,중곡,1,0,4825,702,10712,3523,26869,9990,42595,26472,24509,11737,14531,8683,13798,8258,15013,9469,13344,10497,12426,10893,12440,13421,13751,14789,16813,20049,19307,30687,9809,25616,7033,15553,6638,19696,3609,12190,781,4429,4,88,0,0,0,0,0,0,2726.0,37.565923,127.08432
578,202101,7호선,중곡,6,1,4537,437,10219,3637,25010,6256,39399,15038,21766,8220,12125,6975,10868,6761,10753,7743,10792,8427,10413,9404,9618,11700,10864,13272,12358,17587,11550,28230,7336,25399,5282,14732,4927,17804,2362,8375,739,3585,0,73,0,0,0,0,0,0,2726.0,37.565923,127.08432
579,202001,7호선,중곡,2,0,5221,520,10600,5019,29767,7112,47195,17868,26658,11161,16716,9438,15603,9144,16242,10047,15472,11308,14071,11909,13600,14502,15128,16306,16193,20165,16009,30998,10712,29938,7494,17986,5789,16614,4133,15372,2124,10712,444,3249,5,26,0,0,0,0,2726.0,37.565923,127.08432
580,202201,7호선,중화,6,0,7278,792,13267,3782,32234,6296,44053,18776,23834,10553,14926,8016,13238,8818,14218,9990,13932,10548,12793,11788,12637,14771,13155,17357,15058,21836,16397,34305,9127,30999,6611,18276,6742,22727,3302,13980,1015,5377,4,409,0,0,0,0,0,0,2721.0,37.602545,127.079264
581,202101,7호선,중화,20,0,7123,842,12051,3401,30573,6257,40975,19069,21995,9442,13203,7062,10990,7750,12331,8453,12198,9173,10939,10365,10632,13121,11877,15074,13654,19494,15429,33284,8558,30711,6241,18105,6341,20445,2530,10023,918,4046,1,314,0,0,0,0,0,0,2721.0,37.602545,127.079264
582,202001,7호선,중화,5,1,7879,998,13652,4269,35164,7374,49313,21196,28138,11690,18017,10166,16337,9937,17674,11588,17258,12694,15501,14110,14965,16883,16013,19458,18520,24772,20537,36079,13209,37301,8666,21892,8149,20744,6481,19942,3154,13422,510,4282,2,77,0,1,0,0,2721.0,37.602545,127.079264
583,202201,7호선,천왕,12,0,6277,821,14800,4366,43573,6136,55502,10601,28820,7311,15798,6333,12878,7473,14084,9468,13412,9934,11591,10746,10919,13936,12003,16489,12045,24315,11744,42218,6018,35564,4449,20534,4079,22521,2290,14058,597,4936,4,420,0,0,0,0,0,0,2751.0,37.486637,126.838713
584,202101,7호선,천왕,26,0,6010,1054,13770,3824,39052,5523,49921,9991,24299,6237,12138,5199,10450,5993,11493,7316,11127,8379,9179,8726,8597,10814,9773,13626,10091,19889,9890,39664,5294,34237,4015,18325,3795,18976,2010,9506,551,3854,1,299,0,0,0,0,0,0,2751.0,37.486637,126.838713
585,202001,7호선,천왕,21,0,6599,811,13325,4681,41833,5755,52932,9173,28425,7196,16551,6877,13813,7608,13800,9195,13585,9989,12006,11546,11513,13745,12194,15876,12849,20004,13699,35775,8506,34361,5508,20019,4220,17739,3548,15983,1493,10663,241,3407,2,103,0,3,0,0,2751.0,37.486637,126.838713
586,202201,7호선,철산,10,1,8973,2898,23496,8366,70171,13072,77777,29406,40184,24042,26511,19750,24993,18761,26286,20872,25808,22559,24422,24578,24738,28240,26881,33719,30350,48909,31425,79752,17785,62907,19120,31658,22486,40093,8984,23817,2135,9273,14,809,0,0,0,0,0,0,2749.0,37.47605,126.867911
587,202101,7호선,철산,3,0,8045,3616,22385,8616,66196,12263,74414,27322,35879,21623,21545,16629,19776,15378,21212,16923,21010,19860,20165,20866,20389,23274,22584,27585,27184,42974,27985,74862,17736,62824,19155,31732,20210,33783,6398,16852,1799,6236,12,684,0,0,0,0,0,0,2749.0,37.47605,126.867911
588,202001,7호선,철산,9,0,10242,3955,26493,9833,84240,13639,94740,30573,48983,28376,32845,21628,30877,22591,33555,25105,32241,28653,30348,30553,30844,33857,33458,39569,37903,55669,41466,94026,24951,89352,21713,47718,22621,40654,19595,37395,9892,25190,1590,8019,18,66,0,3,0,0,2749.0,37.47605,126.867911
589,202201,7호선,청담,13,0,1857,3235,5799,21732,8315,48802,11775,133211,10856,95259,9878,32765,11972,20633,15921,19945,17014,21109,21059,17777,28427,15520,33603,15448,59148,16535,97649,17782,48738,11525,30860,7825,35425,9589,13566,4189,2844,1727,5,872,0,0,0,0,0,0,2731.0,37.519365,127.05335
590,202101,7호선,청담,14,0,1678,3281,5366,22665,7872,48823,10873,118985,8915,84384,8101,30754,10517,18259,13071,15760,14414,17756,17854,15478,24274,12967,31260,12693,54375,13348,91933,14613,49217,10354,30951,7070,31569,8158,11026,2819,2341,1504,1,567,0,0,0,0,0,0,2731.0,37.519365,127.05335
591,202001,7호선,청담,15,0,2666,4043,7000,24524,11411,54672,16480,158750,13703,98584,12990,37063,16495,26978,18603,22981,20675,26287,23877,22045,33150,20340,37503,20067,58425,22471,110111,25441,64970,17821,36849,11754,33184,11077,25969,8279,8523,5318,1170,3209,2,63,0,6,0,0,2731.0,37.519365,127.05335
592,202201,7호선,춘의,0,0,0,0,0,0,1,0,0,0,3,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2755.0,37.503663,126.787036
593,202101,7호선,춘의,1,0,3912,1066,7915,6008,19822,25481,20831,50455,10685,15246,7417,6701,6583,5002,7218,5810,7415,6900,7506,5982,8147,6927,10644,7366,24350,10322,39499,17601,14166,15363,9551,9818,8427,10207,3047,5275,706,2586,0,14,0,0,0,0,0,0,2755.0,37.503663,126.787036
594,202001,7호선,춘의,0,0,4516,1102,8943,5340,22842,25277,24635,50964,14453,16588,10238,8410,9536,7238,10558,7217,10246,8529,10003,8414,10566,9181,11835,9661,25006,12368,42622,19403,16505,19481,11180,12072,8657,11280,5091,9972,2014,6824,257,2502,0,6,0,0,0,0,2755.0,37.503663,126.787036
595,202201,7호선,태릉입구,101,1,5540,820,7256,3877,19050,6602,24030,15251,15697,10437,11489,7835,10555,7817,11597,8894,11284,9446,11510,9382,12402,10711,13457,12468,15250,15414,15422,21212,9036,19403,7529,12058,8592,15443,3607,9765,1255,3686,4,1108,0,0,0,0,0,0,2719.0,37.617983,127.07512
596,202101,7호선,태릉입구,84,1,5607,1049,6174,3912,16749,6222,21362,14343,12706,7916,9096,6021,8325,5882,8381,6537,8879,7300,9274,7626,9847,8469,9871,9667,13338,12686,13796,18297,8102,16752,6296,10219,6596,12547,3019,6025,1064,2628,5,1009,0,0,0,0,0,0,2719.0,37.617983,127.07512
597,202001,7호선,태릉입구,91,1,6129,1181,6525,4984,19423,6899,25161,17451,16482,11899,12182,8779,11865,8943,12787,9360,13446,10880,13203,10739,14813,11249,15076,13241,17613,15314,19928,20889,11607,21515,8653,13627,8169,12347,6503,12436,3147,8786,637,3767,10,1098,0,0,0,0,2719.0,37.617983,127.07512
598,202201,7호선,하계,18,0,6663,1238,20643,5305,60055,10337,64041,19923,35632,16856,24791,13364,23247,14340,25367,18014,23274,19662,22468,19760,23956,22671,25051,25422,25976,31199,20731,49476,11201,51153,9935,28453,9204,34058,6217,24173,1480,9304,3,674,0,0,0,0,0,0,2717.0,37.636352,127.06799
599,202101,7호선,하계,24,0,6565,1158,19309,4933,56190,10476,58615,18670,30518,14660,20432,11096,19286,11796,20072,14064,19485,16506,18125,16663,19391,18788,19676,20987,20721,28139,17967,49185,10610,49426,9936,27548,9198,29500,4193,15859,1068,6210,1,635,0,0,0,0,0,0,2717.0,37.636352,127.06799
600,202001,7호선,하계,9,0,7190,1422,21437,5479,69180,11627,72298,24446,40313,20498,29759,17186,29313,17968,31378,23370,28929,26437,28028,25234,29874,27473,31294,31633,33230,36523,30703,55612,17875,61733,13801,35116,12302,31167,10948,30000,4105,20986,686,7181,14,37,0,0,0,0,2717.0,37.636352,127.06799
601,202201,7호선,학동,2,1,1499,2207,3873,24440,6727,48565,10036,171997,9767,127902,9680,47396,12024,24370,15859,19154,17794,21687,22746,19473,30299,16624,39957,15671,69148,16144,150038,17307,70533,10248,39587,6716,43318,8178,17465,4126,4183,2122,12,135,0,0,0,0,0,0,2733.0,37.514229,127.031656
602,202101,7호선,학동,2,0,1589,2283,4157,21315,6538,44970,9422,157853,8432,119860,8352,40106,10343,20218,12970,16668,15054,18949,19345,16895,24939,14190,32641,13610,62588,13812,138970,14021,70582,9612,37781,6220,39244,7046,13713,2911,3400,1778,5,96,0,0,0,0,0,0,2733.0,37.514229,127.031656
603,202001,7호선,학동,5,0,3229,1886,5528,20067,9117,44613,12734,188060,11464,137770,11225,45962,14391,28225,18325,23614,20567,26491,25879,22971,33465,19454,38852,19424,58167,20232,158490,21868,79573,15009,39605,9904,36961,8042,27546,6400,11348,5279,1815,1971,3,27,0,1,0,0,2733.0,37.514229,127.031656
604,202201,8호선,가락시장,51,0,2307,2039,4354,5953,8716,12629,11793,36523,8593,16219,8679,12314,9704,10320,10444,10670,10445,11434,12050,10545,14117,11936,13625,12361,17578,14111,26561,16994,10571,11696,11312,7542,14399,9421,3829,4593,1144,2514,3,743,0,0,0,0,0,0,2818.0,37.492522,127.118234
605,202101,8호선,가락시장,18,1,2246,2165,4562,5434,8312,11779,10595,32993,7444,14930,7412,11211,8721,10236,8796,8858,9138,10169,11296,10666,12670,9657,12341,10904,16458,11331,24654,15697,10657,10822,10499,7606,11480,8085,3093,4327,1109,2238,4,956,0,0,0,0,0,0,2818.0,37.492522,127.118234
606,202001,8호선,가락시장,15,0,2198,2007,4710,5948,9293,11486,13879,38615,10109,18653,10191,13844,11934,13487,11942,13484,13554,14164,14679,13793,16484,14591,17284,14764,18839,17814,29101,24635,13970,18691,11993,11611,13258,9335,10776,8135,5168,5395,988,2646,6,583,0,14,0,0,2818.0,37.492522,127.118234
607,202201,8호선,강동구청,9,0,4220,919,9481,4431,25998,12528,37290,33409,21167,12972,13246,9459,12394,9408,13127,10367,13056,11549,13316,11585,13172,13323,13790,15151,17899,20761,25748,33192,9562,24517,7500,14803,7511,20150,3523,10220,933,4006,1,437,0,0,0,0,0,0,2813.0,37.530341,127.120508
608,202101,8호선,강동구청,3,0,4158,762,9191,4488,25323,12065,35390,32751,19357,12290,10995,8317,9988,8265,10531,7803,10850,10146,10794,10092,10998,10856,11695,13868,15112,18965,25112,31669,9581,24008,7441,14695,7008,16736,2973,7678,826,2717,4,342,0,0,0,0,0,0,2813.0,37.530341,127.120508
609,202001,8호선,강동구청,37,1,4566,943,10012,4810,28553,11757,42619,35235,24444,15402,16317,11903,15315,10483,16193,12034,16903,13609,15503,15406,15669,15991,15966,19511,19853,22119,29698,35590,12487,30019,8992,18085,8162,16565,5672,16056,2202,8669,391,3086,4,39,0,0,0,0,2813.0,37.530341,127.120508
610,202201,8호선,단대오거리,5,0,7268,1485,13700,6633,31400,9870,38481,17963,20774,8379,14710,7353,13822,8907,14447,8850,13848,9918,12648,12215,12298,14950,13959,16488,16604,21011,20042,33334,8616,27409,5974,16640,5413,20666,2462,13535,607,5398,6,442,0,0,0,0,0,0,2824.0,37.44521,127.156866
611,202101,8호선,단대오거리,11,4,6989,1922,13895,6792,30175,10746,36083,17425,19510,8747,12147,7039,11210,6934,11530,8044,11479,8862,10631,9581,10416,12905,11546,15396,15357,18223,20021,30817,9438,25915,6467,16494,5488,18311,2199,9480,785,4157,0,99,0,0,0,0,0,0,2824.0,37.44521,127.156866
612,202001,8호선,단대오거리,9,0,7981,1577,13581,5296,33992,10418,44659,18404,24637,9485,16975,8252,16661,8379,16931,10438,16170,10795,14567,13045,14017,15304,14751,20109,17080,21507,22830,35244,11728,31790,7385,20571,5968,18170,4337,17265,1861,11603,402,3389,2,121,0,0,0,0,2824.0,37.44521,127.156866
613,202201,8호선,모란,10,0,1597,466,2870,2867,7542,3477,10125,6941,6098,4923,5546,5228,6796,6063,7374,7044,8049,7441,9952,6404,9851,6923,9599,6958,8709,7176,9422,9235,5207,5045,4764,3276,7708,4792,2272,2493,559,943,0,189,0,0,0,0,0,0,2827.0,37.43213,127.129087
614,202101,8호선,모란,7,0,1642,508,2833,2535,6935,3326,9184,5732,6423,4193,5102,3999,5679,4453,5682,4317,6461,5660,7162,5543,8188,5164,7571,5400,7497,6117,8525,7598,4717,4594,4346,2705,5399,3805,1851,1956,750,709,4,101,0,0,0,0,0,0,2827.0,37.43213,127.129087
615,202001,8호선,모란,10,0,1986,514,2612,2733,9098,3732,12226,6618,7002,5546,6556,5390,7222,6760,9130,6512,10440,7255,10602,7130,10892,7488,11143,7458,11224,7893,10949,10552,6533,7679,4870,4562,4765,4722,4079,4110,2721,2524,766,1279,2,406,0,7,0,0,2827.0,37.43213,127.129087
616,202201,8호선,문정,4,0,1841,2639,5460,11281,18251,46794,27870,163295,17541,76277,13598,25976,14895,16379,16933,15818,19218,17586,22875,16484,25654,17004,29770,17650,70869,22248,118940,30945,40970,22473,29697,12338,32268,16484,10147,8253,2053,3122,2,86,0,0,0,0,0,0,2819.0,37.485855,127.1225
617,202101,8호선,문정,2,0,1901,2430,5188,9384,17762,42188,25170,147998,14968,81028,11327,25181,12433,13633,13501,13452,16007,15862,18959,13980,21306,15171,25800,15639,66626,18244,113912,26320,44204,20725,28381,11967,28559,12818,9851,6278,2040,2395,9,68,0,0,0,0,0,0,2819.0,37.485855,127.1225
618,202001,8호선,문정,6,0,2394,2409,6020,9482,22001,31396,32478,165517,20744,72474,16673,26022,17266,20404,19455,17237,23271,21573,25131,19117,28701,20544,29374,19730,52628,24317,123387,33002,46272,28159,28990,16495,25910,13530,18755,13887,7346,8074,1139,2667,9,16,0,0,0,0,2819.0,37.485855,127.1225
619,202201,8호선,복정,11,0,3609,1954,8099,7917,23478,9385,31795,14763,19819,9653,12689,6276,9969,6347,11150,7977,10448,7421,9962,7595,10994,8900,13831,11682,17845,16128,20927,25913,11758,18931,7188,12852,7124,16252,4205,9201,1267,2163,1,153,0,0,0,0,0,0,2821.0,37.470047,127.126662
620,202101,8호선,복정,0,0,3681,1929,8450,8727,24108,10175,31541,17042,19116,9961,11205,6803,8571,6150,9290,7557,9161,7123,8461,7772,10455,8743,12503,10710,17246,15832,21437,27478,12072,20008,7782,12717,7531,15006,4527,6543,1349,2055,5,261,0,0,0,0,0,0,2821.0,37.470047,127.126662
621,202001,8호선,복정,4,0,3400,1698,9887,8079,30039,10313,43251,18865,25301,10760,15771,9581,13592,7619,15527,9768,14242,9091,14521,10975,14110,11509,15928,14128,21693,18807,26149,32079,14608,27406,9524,17636,7706,15608,6994,14246,2520,7318,600,1663,2,10,0,0,0,0,2821.0,37.470047,127.126662
622,202201,8호선,산성,27,0,3335,571,6796,2621,18939,2444,23396,5434,12456,3940,8174,4541,7048,4545,7306,4899,7535,4980,6799,5514,6862,7183,7095,8335,6974,11002,5853,19782,2565,16767,1930,10568,1894,12596,940,7638,363,3202,1,322,0,0,0,0,0,0,2822.0,37.457122,127.149908
623,202101,8호선,산성,9,1,4347,572,9245,2246,23080,3355,26617,6363,14722,4314,8961,4771,7745,4578,7631,5513,7648,5900,7449,5804,6848,8003,6791,10358,7627,13408,6699,23252,3287,20443,2785,12671,2531,15200,1346,7694,539,3108,0,89,0,0,0,0,0,0,2822.0,37.457122,127.149908
624,202001,8호선,산성,22,0,4469,865,7308,5246,17343,3899,25549,6059,14626,5082,9138,5343,8166,4733,8327,5243,8611,5769,8003,6362,7428,8098,9193,10020,10315,11594,8161,18152,4080,16188,2669,11476,2070,11692,1440,10465,740,5877,162,1885,1,8,0,0,0,0,2822.0,37.457122,127.149908
625,202201,8호선,석촌,1,0,2423,615,4668,2933,13251,7264,21475,20565,12262,15656,8792,11214,9153,11743,10230,12232,10848,13883,10885,13298,11654,13671,13268,15593,16540,19089,18252,26678,10145,17062,10457,10901,12986,13302,5115,7132,1212,2815,1,318,0,0,0,0,0,0,2816.0,37.505431,127.106979
626,202101,8호선,석촌,0,0,2648,566,4668,3160,12526,6626,19709,18479,10915,14804,7442,8517,7677,8742,8324,9504,8973,10278,9032,10707,9675,11625,10812,12142,13014,16352,17427,23295,9411,16617,8216,9925,9867,11736,3423,4618,1114,2233,4,344,0,0,0,0,0,0,2816.0,37.505431,127.106979
627,202001,8호선,석촌,0,0,2697,546,5027,3399,15082,6818,25553,22018,15009,18319,10852,12956,11475,11737,12946,13254,13366,14744,12187,14527,13203,14931,13845,17008,16834,19181,21300,30400,12091,22980,9375,13650,10236,12934,8513,11183,3637,7610,577,2560,3,165,0,0,0,0,2816.0,37.505431,127.106979
628,202201,8호선,송파,1,0,2182,525,6346,3945,20410,6501,26363,13783,14408,9258,10331,6424,9787,7298,10321,8031,10126,8849,9408,9564,10490,10396,10460,12214,11895,15824,13477,23919,7022,19235,5251,10325,4776,14692,2747,7947,745,2686,3,390,0,0,0,0,0,0,2817.0,37.499703,127.112183
629,202101,8호선,송파,2,0,1951,546,7362,3673,20374,6575,26282,14097,13627,8160,8752,6127,8334,6258,8448,6627,8974,7583,8389,8275,9853,8871,9319,10669,10499,14284,13501,24244,6698,20257,5284,11353,5256,13762,2274,5307,700,2181,4,368,0,0,0,0,0,0,2817.0,37.499703,127.112183
630,202001,8호선,송파,1,0,2900,748,9716,3663,29555,7725,39900,17079,23053,10984,15999,8676,15134,7836,15955,10772,15120,11577,13649,13283,15195,14359,14067,17006,16316,19496,19289,31232,9944,26924,6879,16563,5602,16246,4108,14833,1796,10719,264,2575,4,265,0,0,0,0,2817.0,37.499703,127.112183
631,202201,8호선,수진,2,0,3532,453,6048,1991,14914,2587,21545,6946,11249,5231,7576,5001,7477,4868,8079,5885,7856,7058,6744,6962,7542,8413,8398,8990,7864,9599,7256,14458,4192,11677,3349,7973,2968,10112,1640,6092,444,2385,4,233,0,0,0,0,0,0,2826.0,37.437428,127.140722
