,grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count
2125,30880,66302.75722724076,4933599.861168421,0.0,590280059214.2593,"POLYGON ((957235.230213883 1943665.54807064, 957235.230213883 1943765.54807064, 957335.230213883 1943765.54807064, 957335.230213883 1943665.54807064, 957235.230213883 1943665.54807064))",서초구,서울특별시 서초구 서초동 1665-9번지,127.016721045,37.491668022,957278.0588187728,1943711.6155513728,"예크빌딩, 예성빌딩",1072.4,546.87,3397.1499999999996,20,0.3333333333333333,6419.0,27950.0,19.8,10570000.0,16.333333333333332,17.0
2126,30881,66123.00465929585,5076733.802904191,7.734578931312541,585068026126.9558,"POLYGON ((957235.230213883 1943765.54807064, 957235.230213883 1943865.54807064, 957335.230213883 1943865.54807064, 957335.230213883 1943765.54807064, 957235.230213883 1943765.54807064))",서초구,서울특별시 서초구 서초동 1669-3번지,127.016280615,37.493040067,957239.906700126,1943864.035048292,"지제이빌딩, 예원빌딩, RS빌딩, 열린빌딩, 파라오하우스",3639.23,2033.11,10955.64,71,0.6363636363636364,145272.0,120298.0,16.883636363636363,9653090.909090908,20.454545454545453,17.0
2127,30882,65852.98670393524,5294340.205986528,15.519345427984456,713925272047.5856,"POLYGON ((957235.230213883 1943865.54807064, 957235.230213883 1943965.54807064, 957335.230213883 1943965.54807064, 957335.230213883 1943865.54807064, 957235.230213883 1943865.54807064))",서초구,서울특별시 서초구 서초동 1675-7번지,127.01724212,37.493863442,957325.37136582,1943954.946851,"디앤비빌딩, 재경빌딩, 문화빌딩, 성운빌딩, 에스티에스 빌딩, 신포빌딩",4492.0,2454.23,15722.98,81,0.6666666666666666,124205.0,155591.0,19.325833333333332,14851833.333333334,21.916666666666668,17.0
2128,30883,65605.01927221665,5335595.186121215,25.632747065487607,752973779814.7139,"POLYGON ((957235.230213883 1943965.54807064, 957235.230213883 1944065.54807064, 957335.230213883 1944065.54807064, 957335.230213883 1943965.54807064, 957235.230213883 1943965.54807064))",서초구,서울특별시 서초구 서초동 1691-8번지,127.016304763,37.494751251,957243.0169019342,1944053.8689264136,"건원빌딩, 홀리스타빌딩, 하림인터내셔날오피스텔, 케이타워 서초",3926.6000000000004,2111.31,27761.32,50,1.5,222047.0,293891.0,39.675,32990000.0,22.5,17.0
2129,30884,65442.68592098086,5129851.646198674,25.40420142891488,930993143462.216,"POLYGON ((957235.230213883 1944065.54807064, 957235.230213883 1944165.54807064, 957335.230213883 1944165.54807064, 957335.230213883 1944065.54807064, 957235.230213883 1944065.54807064))",서초구,서울특별시 서초구 서초동 1690-3번지,127.017309447,37.495040969,957331.992864884,1944085.5553758915,G5센트럴프라자,7672.900000000001,3834.1800000000003,36467.67,17,4.0,387458.0,515458.0,23.065,21430000.0,24.0,17.0
2130,30900,68212.98520812136,4231913.6940093525,29.387584847172597,824484620230.0786,"POLYGON ((957235.230213883 1945665.54807064, 957235.230213883 1945765.54807064, 957335.230213883 1945765.54807064, 957335.230213883 1945665.54807064, 957235.230213883 1945665.54807064))",서초구,서울특별시 서초구 반포동 701-6번지,127.017190993,37.509574003,957329.7935647166,1945697.9578604829,"에이치원, 심로빌딩",1781.2,940.98,4963.06,18,0.6666666666666666,19779.0,47678.0,19.45,12893333.333333334,30.0,17.0
2131,30901,68038.57106033809,4132061.0945832944,28.243873790291858,815484767023.7036,"POLYGON ((957235.230213883 1945765.54807064, 957235.230213883 1945865.54807064, 957335.230213883 1945865.54807064, 957335.230213883 1945765.54807064, 957235.230213883 1945765.54807064))",서초구,서울특별시 서초구 잠원동 47-4번지,127.016703228,37.510188592,957287.035300147,1945766.3640383931,"샤인, 영홍빌딩, 잠원상가주택",1781.45,926.63,5054.25,46,0.375,70518.0,51112.0,15.30625,9150125.0,22.375,17.0
2132,30902,67730.75521195085,3780184.871200596,13.009370738113356,730222048927.7201,"POLYGON ((957235.230213883 1945865.54807064, 957235.230213883 1945965.54807064, 957335.230213883 1945965.54807064, 957335.230213883 1945865.54807064, 957235.230213883 1945865.54807064))",서초구,서울특별시 서초구 잠원동 48-1번지,127.016162281,37.511658362,957240.0654925064,1945929.6717201967,"서광아트빌딩, 재산빌딩, 우정빌딩",2302.89,1209.35,6479.0599999999995,35,0.3333333333333333,72822.0,54805.0,15.366666666666667,7291666.666666667,26.5,17.0
2133,30903,67467.14158028562,3910760.71603522,19.36265227173613,664600132670.8892,"POLYGON ((957235.230213883 1945965.54807064, 957235.230213883 1946065.54807064, 957335.230213883 1946065.54807064, 957335.230213883 1945965.54807064, 957235.230213883 1945965.54807064))",서초구,서울특별시 서초구 잠원동 34-18번지,127.017166713,37.512266051,957329.1802980686,1945996.635111041,"잠원주택, 중원빌딩",794.1,397.09,2184.82,24,0.25,60246.0,10661.0,15.445,7889250.0,26.5,17.0
2134,30904,67121.50376753943,3398962.4668642525,8.258728367911273,630257504588.5879,"POLYGON ((957235.230213883 1946065.54807064, 957235.230213883 1946165.54807064, 957335.230213883 1946165.54807064, 957335.230213883 1946065.54807064, 957235.230213883 1946065.54807064))",서초구,서울특별시 서초구 잠원동 31-13번지,127.016858361,37.51328264,957302.508389289,1946109.559357976,"화신빌딩, 삼일빌딩, (주)용마일렉트로닉스",2465.4700000000003,1293.45,9187.779999999999,46,0.42857142857142855,71432.0,69586.0,15.928571428571429,7804714.285714285,25.142857142857142,17.0
2135,30905,68564.53506124938,3352947.193837869,16.350828560918494,593375264333.7649,"POLYGON ((957235.230213883 1946165.54807064, 957235.230213883 1946265.54807064, 957335.230213883 1946265.54807064, 957335.230213883 1946165.54807064, 957235.230213883 1946165.54807064))",서초구,서울특별시 서초구 잠원동 24-7번지,127.017112731,37.513820903,957325.294884962,1946169.1609637043,"고원빌딩, 성일빌딩, 정진빌딩, 대일빌딩, 상림빌딩, 엠빌딩, 잠원동 삼양빌딩, 화림빌딩, 남양빌딩",2813.6,1770.48,11300.62,58,0.4444444444444444,98541.0,123299.0,16.961111111111112,8675000.0,25.22222222222222,17.0
2136,30906,67285.48390270118,3290978.26221574,16.863096022577047,546580905156.59045,"POLYGON ((957235.230213883 1946265.54807064, 957235.230213883 1946365.54807064, 957335.230213883 1946365.54807064, 957335.230213883 1946265.54807064, 957235.230213883 1946265.54807064))",서초구,서울특별시 서초구 잠원동 18-18번지,127.017210705,37.515188562,957334.7319028666,1946320.8500121967,"신사빌딩, 주식회사 호텔 티롤, 정원빌딩, 새롬빌딩, 라성빌딩",3937.46,2413.923,19772.551,63,1.1428571428571428,266647.0,292540.0,72.28,14302857.142857144,23.857142857142858,17.0
2137,30907,65128.87593658093,3205776.8967101364,16.406285780282587,507336876865.804,"POLYGON ((957235.230213883 1946365.54807064, 957235.230213883 1946465.54807064, 957335.230213883 1946465.54807064, 957335.230213883 1946365.54807064, 957235.230213883 1946365.54807064))",서초구,서울특별시 서초구 잠원동 15-3번지,127.017037531,37.515814489,957319.7844740212,1946390.3713794376,"닛시빌딩, 용진빌딩",2058.3,1081.5,6539.13,20,1.3333333333333333,85883.0,74467.0,18.63,8412333.333333334,26.333333333333332,17.0
2138,30908,68181.25003253946,3091707.7396362885,21.071969743642907,478060555516.1486,"POLYGON ((957235.230213883 1946465.54807064, 957235.230213883 1946565.54807064, 957335.230213883 1946565.54807064, 957335.230213883 1946465.54807064, 957235.230213883 1946465.54807064))",서초구,서울특별시 서초구 잠원동 10-5번지,127.016785548,37.516867267,957298.116066652,1946507.28510162,잠원동주택,198.6,112.63999999999999,366.5,8,0.0,8690.0,752.0,13.04,6069500.0,24.5,17.0
2139,30942,57373.42635469628,2788525.318274359,0.0,394643077706.2406,"POLYGON ((957335.230213883 1942665.54807064, 957335.230213883 1942765.54807064, 957435.230213883 1942765.54807064, 957435.230213883 1942665.54807064, 957335.230213883 1942665.54807064))",서초구,서울특별시 서초구 서초동 1426-5번지,127.018402034,37.482901954,957421.6843657632,1942738.316329341,NoData,2843.7,2001.0,12004.84,6,1.0,0.0,21382.0,20.1,11740000.0,25.0,17.0
2140,30944,59631.89945548941,3181482.3388837045,23.186766011906386,452974580561.80975,"POLYGON ((957335.230213883 1942865.54807064, 957335.230213883 1942965.54807064, 957435.230213883 1942965.54807064, 957435.230213883 1942865.54807064, 957335.230213883 1942865.54807064))",서초구,서울특별시 서초구 서초동 1445-3번지,127.017826546,37.484756886,957371.8587910509,1942944.3691377556,국제전자센터,8235.2,3839.31,107508.21,31,13.0,1154410.0,1128179.0,116.15,25880000.0,24.0,17.0
2141,30945,64992.12160300557,3323687.4677859377,23.288210132710656,490742661028.6759,"POLYGON ((957335.230213883 1942965.54807064, 957335.230213883 1943065.54807064, 957435.230213883 1943065.54807064, 957435.230213883 1942965.54807064, 957335.230213883 1942965.54807064))",서초구,서울특별시 서초구 서초동 1443-1번지,127.018532713,37.485307283,957434.6024795048,1943005.1125435196,연운빌딩,700.8,328.32,1644.6,5,0.0,10416.0,27913.0,15.2,16180000.0,37.0,2.0
2142,30947,70276.4594135085,3505059.4704833548,7.806587627944347,580958007758.9612,"POLYGON ((957335.230213883 1943165.54807064, 957335.230213883 1943265.54807064, 957435.230213883 1943265.54807064, 957435.230213883 1943165.54807064, 957335.230213883 1943165.54807064))",서초구,서울특별시 서초구 서초동 1619-10번지,127.017661352,37.487187614,957358.6357901684,1943214.1171937576,"대윤빌딩, 에크미메디칼",836.7,431.65,1744.1100000000001,14,0.0,18701.0,11945.0,13.526666666666666,7571333.333333333,29.333333333333332,2.0
2143,30948,76358.8904331598,3770584.914214197,0.0,586717422335.4054,"POLYGON ((957335.230213883 1943265.54807064, 957335.230213883 1943365.54807064, 957435.230213883 1943365.54807064, 957435.230213883 1943265.54807064, 957335.230213883 1943265.54807064))",서초구,서울특별시 서초구 서초동 1628-61번지,127.018322949,37.487901402,957417.5301015836,1943293.0078266184,"주식회사운호, KFIA, 지음빌딩",1014.2,601.22,3190.85,19,0.6666666666666666,39917.0,24967.0,16.476666666666667,7688000.0,20.333333333333332,8.0
2144,30949,72466.28729312273,3866670.215055908,0.0,585653409677.7424,"POLYGON ((957335.230213883 1943365.54807064, 957335.230213883 1943465.54807064, 957435.230213883 1943465.54807064, 957435.230213883 1943365.54807064, 957335.230213883 1943365.54807064))",서초구,서울특별시 서초구 서초동 1628-26번지,127.01756017,37.489084789,957350.769318166,1943424.6421650008,"한국혈우재단, 서호빌딩, 삼광빌딩, S&W빌딩",2754.8,1351.73,9843.48,36,0.8,99383.0,83737.0,20.69,13228000.0,30.8,8.0
2145,30953,71467.04498340098,5029769.304297276,0.0,641799996811.562,"POLYGON ((957335.230213883 1943765.54807064, 957335.230213883 1943865.54807064, 957435.230213883 1943865.54807064, 957435.230213883 1943765.54807064, 957335.230213883 1943765.54807064))",서초구,서울특별시 서초구 서초동 1667-14번지,127.017943292,37.49286046,957386.783804605,1943843.3548177832,"송림빌딩, 동재헌, 세오빌딩",1507.1,822.73,4406.33,38,0.8333333333333334,25362.0,43143.0,17.591666666666665,9989166.666666666,16.833333333333332,8.0
2146,30954,70948.87669483206,5250319.693896904,10.089649139669596,945415455657.1108,"POLYGON ((957335.230213883 1943865.54807064, 957335.230213883 1943965.54807064, 957435.230213883 1943965.54807064, 957435.230213883 1943865.54807064, 957335.230213883 1943865.54807064))",서초구,서울특별시 서초구 서초동 1668-20번지,127.018323657,37.493842699,957420.9654339114,1943952.1557686508,"정 이앤씨 빌딩, GL빌딩",1691.49,959.21,5241.6900000000005,36,1.0,25862.0,41850.0,19.296,10305000.0,14.8,8.0
2147,30955,70471.74186103526,5312982.492406571,10.97071692182968,966293902082.6595,"POLYGON ((957335.230213883 1943965.54807064, 957335.230213883 1944065.54807064, 957435.230213883 1944065.54807064, 957435.230213883 1943965.54807064, 957335.230213883 1943965.54807064))",서초구,서울특별시 서초구 서초동 1676-6번지,127.018171198,37.494124079,957407.6481355932,1943983.4420416213,"교대 정인빌딩, 신승빌딩, 영일빌딩, 동인빌딩",2487.6,1239.17,12012.63,64,0.8571428571428571,76926.0,132425.0,27.919714285714285,20268571.42857143,13.571428571428571,8.0
2148,30956,67157.99302019946,5336792.900839948,26.53048365237099,991600564735.6292,"POLYGON ((957335.230213883 1944065.54807064, 957335.230213883 1944165.54807064, 957435.230213883 1944165.54807064, 957435.230213883 1944065.54807064, 957335.230213883 1944065.54807064))",서초구,서울특별시 서초구 서초동 1689-1번지,127.017633296,37.495147608,957360.680689722,1944097.2395348777,"정우빌딩, 로고스빌딩",921.8,422.88,2989.8,14,1.0,28930.0,64419.0,21.25,21430000.0,22.5,8.0
2149,30969,82063.61496950708,4949057.539141881,14.940875517427896,1102987820730.249,"POLYGON ((957335.230213883 1945365.54807064, 957335.230213883 1945465.54807064, 957435.230213883 1945465.54807064, 957435.230213883 1945365.54807064, 957335.230213883 1945365.54807064))",서초구,서울특별시 서초구 반포동 714-20번지,127.01810918,37.507397925,957409.7062094704,1945456.1194579385,NoData,174.4,104.02,389.52,4,0.0,0.0,0.0,10.2,6845000.0,26.0,8.0
2150,30971,74238.16564187816,4670552.244101184,28.17883067320881,1099883695305.0654,"POLYGON ((957335.230213883 1945565.54807064, 957335.230213883 1945665.54807064, 957435.230213883 1945665.54807064, 957435.230213883 1945565.54807064, 957335.230213883 1945565.54807064))",서초구,서울특별시 서초구 반포동 701-52번지,127.018127375,37.508958944,957412.2011913946,1945629.296635068,NoData,180.3,105.09,392.36,4,0.0,4099.0,4955.0,10.2,7480000.0,27.0,8.0
2151,30972,67931.30880263347,4594596.171304111,27.869379726035326,1097548979107.8214,"POLYGON ((957335.230213883 1945665.54807064, 957335.230213883 1945765.54807064, 957435.230213883 1945765.54807064, 957435.230213883 1945665.54807064, 957335.230213883 1945665.54807064))",서초구,서울특별시 서초구 반포동 701-19번지,127.018047384,37.509620738,957405.507620326,1945702.7548106175,"두원상가주택, 남일빌딩, 서울빌딩, 삼정빌딩",2175.6,1068.8,7651.23,37,0.8,77349.0,55432.0,22.71,13128000.0,18.8,19.0
2152,30973,67470.88570200594,4507325.718873771,26.719546844603844,1054587094782.4916,"POLYGON ((957335.230213883 1945765.54807064, 957335.230213883 1945865.54807064, 957435.230213883 1945865.54807064, 957435.230213883 1945765.54807064, 957335.230213883 1945765.54807064))",서초구,서울특별시 서초구 잠원동 46-10번지,127.017697025,37.510294977,957374.9264658096,1945777.716141268,"신영빌딩, 남강빌딩, 대원빌딩, 천우빌딩, 은정빌딩, 삼덕빌딩",4897.2,2373.82,23121.2,62,0.75,178167.0,181434.0,21.7,10861750.0,28.25,19.0
2153,30974,67023.77325991441,4076240.950677041,12.238468135073338,865034685586.2434,"POLYGON ((957335.230213883 1945865.54807064, 957335.230213883 1945965.54807064, 957435.230213883 1945965.54807064, 957435.230213883 1945865.54807064, 957335.230213883 1945865.54807064))",서초구,서울특별시 서초구 잠원동 44-21번지,127.017422175,37.511245088,957351.176177586,1945883.24967894,"대산빌딩, 화신빌딩, 금석빌딩, SKR B/D, 동서빌딩",1050.8,547.98,2809.61,29,0.2,45567.0,28500.0,14.575999999999999,7323400.0,23.8,19.0
2154,30975,66532.7864339069,4019897.958333445,11.352783156448035,762726311362.452,"POLYGON ((957335.230213883 1945965.54807064, 957335.230213883 1946065.54807064, 957435.230213883 1946065.54807064, 957435.230213883 1945965.54807064, 957335.230213883 1945965.54807064))",서초구,서울특별시 서초구 잠원동 35-24번지,127.018269903,37.512114651,957426.5902945802,1945979.3384659856,"키엔바움빌딩, 인정빌딩, 동서빌딩, 경원빌딩, 경미빌딩, 금성빌딩, ICM빌딩, 현진빌딩, 진우아트빌",2941.1,1581.16,9027.59,75,0.3333333333333333,102573.0,98239.0,17.408333333333335,9297083.333333334,20.833333333333332,19.0
2155,30976,65884.65821146508,3495241.8815734787,7.746929204568328,683147092306.2266,"POLYGON ((957335.230213883 1946065.54807064, 957335.230213883 1946165.54807064, 957435.230213883 1946165.54807064, 957435.230213883 1946065.54807064, 957335.230213883 1946065.54807064))",서초구,서울특별시 서초구 잠원동 30-8번지,127.018141287,37.513067669,957415.7651300884,1946085.128206168,"아남빌딩, 성일빌딩, H629, 우림빌딩, 한아름음악학원, 고려빌딩, 부림빌딩, 광운빌딩, 운정빌딩",3277.3,1757.67,9415.76,77,0.46153846153846156,89959.0,104392.0,15.951538461538462,10760153.846153846,22.53846153846154,19.0
2156,30977,64907.670748675446,3464410.2980521126,16.13173820588546,634407720772.6031,"POLYGON ((957335.230213883 1946165.54807064, 957335.230213883 1946265.54807064, 957435.230213883 1946265.54807064, 957435.230213883 1946165.54807064, 957335.230213883 1946165.54807064))",서초구,서울특별시 서초구 잠원동 26-12번지,127.018212691,37.513935378,957422.5684411412,1946181.362928872,"우영빌딩, 금정빌딩, 삼양빌딩, 미르빌딩, 은하빌딩, 수인빌딩, 제이포 빌딩, 성원빌딩, 태승빌딩",4286.4,2294.77,13462.4,73,0.5833333333333334,130277.0,122739.0,16.341666666666665,10250250.0,25.75,19.0
2157,30978,65541.91590495277,3421516.4127496704,16.767928077944376,579834196965.0602,"POLYGON ((957335.230213883 1946265.54807064, 957335.230213883 1946365.54807064, 957435.230213883 1946365.54807064, 957435.230213883 1946265.54807064, 957335.230213883 1946265.54807064))",서초구,서울특별시 서초구 잠원동 22-13번지,127.01834746,37.514974915,957435.0689904528,1946296.6322770135,"영구빌딩, 제일빌딩, 영빌딩, 원창빌딩, 임이석 테마피부과, 영서빌딩, 하리썬",3887.9,2152.57,11334.9,63,0.5,89950.0,89154.0,18.864,12271600.0,22.2,19.0
2158,30979,67414.1941082612,3350786.726046676,16.640617406027722,544415660853.9868,"POLYGON ((957335.230213883 1946365.54807064, 957335.230213883 1946465.54807064, 957435.230213883 1946465.54807064, 957435.230213883 1946365.54807064, 957335.230213883 1946365.54807064))",서초구,서울특별시 서초구 잠원동 15-4번지,127.017408312,37.515741457,957352.5096633036,1946382.1007797164,"샤르망, 라전빌딩, 6모텔, 대영빌딩, 서광빌딩, 진산빌딩, 자은빌딩",4778.3,2563.56,17722.32,75,0.3333333333333333,261789.0,164141.0,17.585,11018500.0,29.916666666666668,19.0
2159,30980,65421.5402226024,3233916.760497161,8.35535751231889,501240352300.874,"POLYGON ((957335.230213883 1946465.54807064, 957335.230213883 1946565.54807064, 957435.230213883 1946565.54807064, 957435.230213883 1946465.54807064, 957335.230213883 1946465.54807064))",서초구,서울특별시 서초구 잠원동 13-11번지,127.0182773,37.516588915,957429.7855673512,1946475.7275759357,"서울빌딩, 연합빌딩, 성원빌딩, 리치빌, 샘빌딩, 2성빌딩, 명성빌딩, 동림빌딩",2578.8,1362.07,7059.889999999999,68,0.16666666666666666,111571.0,58923.0,15.007916666666667,10214583.333333334,25.25,19.0
2160,30981,63242.0102232046,3078343.2727525923,13.095852030102744,460481912147.6151,"POLYGON ((957335.230213883 1946565.54807064, 957335.230213883 1946665.54807064, 957435.230213883 1946665.54807064, 957435.230213883 1946565.54807064, 957335.230213883 1946565.54807064))",서초구,서울특별시 서초구 잠원동 9-4번지,127.017392675,37.517479897,957352.1171494536,1946574.9773233924,"유명빌딩, 다성빌딩, 크레신사옥, 청하빌딩, 청하빌딩, 대능빌딩",3377.5,1912.33,13901.66,58,0.75,153430.0,179770.0,18.333750000000002,8794500.0,21.5,19.0
2161,30982,61039.33277609602,2907993.280963749,12.940172950631023,422874172093.522,"POLYGON ((957335.230213883 1946665.54807064, 957335.230213883 1946765.54807064, 957435.230213883 1946765.54807064, 957435.230213883 1946665.54807064, 957335.230213883 1946665.54807064))",서초구,서울특별시 서초구 잠원동 6-1번지,127.018083702,37.518549807,957413.7914448949,1946693.364389596,더리버사이드호텔,0.0,87.5,87.5,1,1.0,791433.0,508243.0,50.0,18020000.0,34.0,19.0
2162,31014,58136.88456859408,2935566.4803362805,6.4427441942318895,415767316451.3991,"POLYGON ((957435.230213883 1942765.54807064, 957435.230213883 1942865.54807064, 957535.230213883 1942865.54807064, 957535.230213883 1942765.54807064, 957435.230213883 1942765.54807064))",서초구,서울특별시 서초구 서초동 1427-5번지,127.019509752,37.483812009,957520.1341241192,1942838.780516056,"청산빌딩, 비씨 퓨처센터, 비씨 퓨처센터",3852.99,1900.1599999999999,15676.97,26,1.0,14492.0,883018.0,28.076666666666668,11983333.333333334,33.333333333333336,19.0
2163,31015,59318.590357123896,3102144.102716633,6.145734810323344,451573046355.456,"POLYGON ((957435.230213883 1942865.54807064, 957435.230213883 1942965.54807064, 957535.230213883 1942965.54807064, 957535.230213883 1942865.54807064, 957435.230213883 1942865.54807064))",서초구,서울특별시 서초구 서초동 1444-21번지,127.019205082,37.484083225,957493.3519165288,1942869.0076392516,"돈일빌딩, 연우빌딩, 풍원빌딩",3146.6,1591.13,9286.55,48,0.375,55377.0,93208.0,16.3475,9028875.0,25.125,19.0
2164,31016,65017.28273827751,3239804.2067853743,7.535936253866874,485869938013.316,"POLYGON ((957435.230213883 1942965.54807064, 957435.230213883 1943065.54807064, 957535.230213883 1943065.54807064, 957535.230213883 1942965.54807064, 957435.230213883 1942965.54807064))",서초구,서울특별시 서초구 서초동 1443-27번지,127.019398673,37.48540741,957511.2171557398,1943015.829810735,선민빌딩,1399.6,634.5,2901.41,21,0.25,24919.0,38105.0,16.825,14037500.0,28.5,19.0
2165,31017,66584.34088530293,3346833.249328916,7.48662151914195,568366302309.7157,"POLYGON ((957435.230213883 1943065.54807064, 957435.230213883 1943165.54807064, 957535.230213883 1943165.54807064, 957535.230213883 1943065.54807064, 957435.230213883 1943065.54807064))",서초구,서울특별시 서초구 서초동 1604-23번지,127.019551386,37.48632789,957525.2393640458,1943117.882080596,"신도빌딩, 대한건축사협회",2742.5,1564.74,15096.11,28,1.0,43812.0,172176.0,31.826666666666664,13935000.0,22.333333333333332,19.0
2166,31018,68213.19308848433,3356700.3500917084,0.0,580446179242.6356,"POLYGON ((957435.230213883 1943165.54807064, 957435.230213883 1943265.54807064, 957535.230213883 1943265.54807064, 957535.230213883 1943165.54807064, 957435.230213883 1943165.54807064))",서초구,서울특별시 서초구 서초동 1604-35번지,127.019295065,37.486844973,957502.8717085294,1943175.3647063223,NoData,470.6,193.32,714.77,3,0.0,0.0,6712.0,10.9,6513000.0,22.0,19.0
2167,31020,71345.08821427789,3746437.12442581,0.0,623074605315.845,"POLYGON ((957435.230213883 1943365.54807064, 957435.230213883 1943465.54807064, 957535.230213883 1943465.54807064, 957535.230213883 1943365.54807064, 957435.230213883 1943365.54807064))",서초구,서울특별시 서초구 서초동 1628-10번지,127.018551668,37.489381863,957438.5900231216,1943457.151852733,URBANTREE(어반트리),382.9,226.05,1487.34,11,1.0,0.0,0.0,21.5,13110000.0,0.0,19.0
2168,31021,74359.74702816948,4159070.32187941,0.0,658186049078.2501,"POLYGON ((957435.230213883 1943465.54807064, 957435.230213883 1943565.54807064, 957535.230213883 1943565.54807064, 957535.230213883 1943465.54807064, 957435.230213883 1943465.54807064))",서초구,서울특별시 서초구 서초동 1649-4번지,127.019308765,37.490008807,957505.8751400512,1943526.3651702288,"상록빌딩, 서초반곡빌딩",2218.7,965.27,5457.5,17,1.0,27724.0,61426.0,19.506666666666664,12636666.666666666,16.333333333333332,19.0
2169,31022,74837.10967676218,4691469.177367246,0.0,662639775971.084,"POLYGON ((957435.230213883 1943565.54807064, 957435.230213883 1943665.54807064, 957535.230213883 1943665.54807064, 957535.230213883 1943565.54807064, 957435.230213883 1943565.54807064))",서초구,서울특별시 서초구 서초동 1643-13번지,127.01915688,37.491125703,957493.081036955,1943650.3460799248,화이트팜(주),488.4,244.08,998.78,4,1.0,0.0,13296.0,10.83,6275000.0,9.0,19.0
2170,31023,74247.09177423644,4870623.696558283,0.0,830578655221.0168,"POLYGON ((957435.230213883 1943665.54807064, 957435.230213883 1943765.54807064, 957535.230213883 1943765.54807064, 957535.230213883 1943665.54807064, 957435.230213883 1943665.54807064))",서초구,서울특별시 서초구 서초동 1643-23번지,127.019353369,37.49175502,957510.8074195136,1943720.0760049669,삼성MNS,366.1,181.88,357.96,2,0.0,0.0,3414.0,38.93,5844000.0,14.0,11.0
2171,31025,72973.70376880735,5229139.183365795,10.355064376383618,996824408356.3276,"POLYGON ((957435.230213883 1943865.54807064, 957435.230213883 1943965.54807064, 957535.230213883 1943965.54807064, 957535.230213883 1943865.54807064, 957435.230213883 1943865.54807064))",서초구,서울특별시 서초구 서초동 1668-13번지,127.018610116,37.493255822,957445.9548998496,1943886.916013105,"메이(MAY)빌딩, 반도빌딩, 화니빌딩, 맥스빌딩, 은석빌딩",2900.94,1648.75,8506.01,70,0.3333333333333333,108291.0,73231.0,15.108333333333334,10379583.333333334,22.916666666666668,11.0
2172,31026,72381.92222837545,5310470.939749508,26.821605333092336,1027909145548.6604,"POLYGON ((957435.230213883 1943965.54807064, 957435.230213883 1944065.54807064, 957535.230213883 1944065.54807064, 957535.230213883 1943965.54807064, 957435.230213883 1943965.54807064))",서초구,서울특별시 서초구 서초동 1677-8번지,127.01861656,37.494855463,957447.4321363964,1944064.382958661,"프로비스타, 서초동 대림빌딩",4192.7,2503.6,20507.27,66,1.3333333333333333,165803.0,233591.0,23.316666666666666,13306666.666666666,20.11111111111111,11.0
2173,31027,75134.666148691,5359397.171426853,29.002729208510026,1049730726537.183,"POLYGON ((957435.230213883 1944065.54807064, 957435.230213883 1944165.54807064, 957535.230213883 1944165.54807064, 957535.230213883 1944065.54807064, 957435.230213883 1944065.54807064))",서초구,서울특별시 서초구 서초동 1688-1번지,127.019253383,37.495671499,957504.1877469172,1944154.629206848,서초크로바타워,858.4,485.66,9657.41,19,1.0,0.0,133388.0,56.62,28630000.0,5.0,11.0
2174,31028,75084.98619782798,5407540.6795288585,28.867936696468245,1076578775344.9496,"POLYGON ((957435.230213883 1944165.54807064, 957435.230213883 1944265.54807064, 957535.230213883 1944265.54807064, 957535.230213883 1944165.54807064, 957435.230213883 1944165.54807064))",서초구,서울특별시 서초구 서초동 1687-2번지,127.019413493,37.49612811,957518.5994799752,1944205.2149936731,서초플라자,1645.8,803.83,9895.34,10,2.0,119219.0,74043.0,27.6,15270000.0,27.0,11.0
2175,31037,83394.71347141243,5185284.037688601,15.653985571274957,1192992455604.994,"POLYGON ((957435.230213883 1945065.54807064, 957435.230213883 1945165.54807064, 957535.230213883 1945165.54807064, 957535.230213883 1945065.54807064, 957435.230213883 1945065.54807064))",서초구,서울특별시 서초구 반포동 742-7번지,127.019455629,37.504065909,957526.8205818976,1945085.84448253,태양빌딩,667.8,363.78,2275.21,14,0.5,61851.0,27318.0,18.6,10026000.0,24.5,11.0
2176,31038,82280.35216227603,5136099.850992713,7.685176047097779,1204749555982.371,"POLYGON ((957435.230213883 1945165.54807064, 957435.230213883 1945265.54807064, 957535.230213883 1945265.54807064, 957535.230213883 1945165.54807064, 957435.230213883 1945165.54807064))",서초구,서울특별시 서초구 반포동 731-27번지,127.019451251,37.505556764,957527.2782410288,1945251.247506128,NoData,885.7,478.34000000000003,2376.25,20,0.0,66888.0,19990.0,14.1625,7132500.0,28.25,11.0
2177,31041,80175.57111873965,4822309.835251978,14.688548658721636,1213942127983.964,"POLYGON ((957435.230213883 1945465.54807064, 957435.230213883 1945565.54807064, 957535.230213883 1945565.54807064, 957535.230213883 1945465.54807064, 957435.230213883 1945465.54807064))",서초구,서울특별시 서초구 반포동 717번지,127.018490375,37.508370857,957443.9493861616,1945563.8877812652,반포동빌딩,526.2,286.89,1355.68,12,0.0,31087.0,19494.0,14.975,8067000.0,23.5,11.0
