,grid_idx,pp_pop,pp_od,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count
33,10870,105438.597804281,2888652.21029041,100924627830.10403,"POLYGON ((946035.230213883 1947365.54807064, 946035.230213883 1947465.54807064, 946135.230213883 1947465.54807064, 946135.230213883 1947365.54807064, 946035.230213883 1947365.54807064))",영등포구,서울특별시 영등포구 양평동1가 120-29번지,126.889740695,37.524119101,946076.2238909946,1947377.082986113,신현빌,1089.93,495.78,3234.91,22,0.6666666666666666,81947.0,8359.0,20.933333333333334,6502666.666666667,10.333333333333334,4
34,10895,111322.72884212488,3222625.8861574656,40235737274.29359,"POLYGON ((946135.230213883 1946165.54807064, 946135.230213883 1946265.54807064, 946235.230213883 1946265.54807064, 946235.230213883 1946165.54807064, 946135.230213883 1946165.54807064))",영등포구,서울특별시 영등포구 문래동4가 34-16번지,126.890738565,37.513867007,946157.0322885896,1946239.0965663528,NoData,182.33,108.4,547.84,5,0.0,0.0,0.0,13.3,5698000.0,28.0,4
35,10898,106251.98301913036,3310917.4960292825,61145017661.01024,"POLYGON ((946135.230213883 1946465.54807064, 946135.230213883 1946565.54807064, 946235.230213883 1946565.54807064, 946235.230213883 1946465.54807064, 946135.230213883 1946465.54807064))",영등포구,서울특별시 영등포구 문래동4가 7-2번지,126.890787788,37.516059019,946162.9571034014,1946482.260205408,NoData,165.8,98.01,508.25,5,0.0,0.0,9401.0,13.75,6619000.0,22.0,4
36,10899,105107.89306299976,3311329.3599913213,63667582125.08449,"POLYGON ((946135.230213883 1946565.54807064, 946135.230213883 1946665.54807064, 946235.230213883 1946665.54807064, 946235.230213883 1946565.54807064, 946135.230213883 1946565.54807064))",영등포구,서울특별시 영등포구 문래동3가 77-10번지,126.891236462,37.517387319,946203.5611008608,1946629.37124644,문래역 이안,3695.9,1323.15,19729.72,15,0.0,295915.0,59200.0,43.5,5105000.0,18.0,3
37,10902,101013.5942485316,3193458.256756835,87490347484.40414,"POLYGON ((946135.230213883 1946865.54807064, 946135.230213883 1946965.54807064, 946235.230213883 1946965.54807064, 946235.230213883 1946865.54807064, 946135.230213883 1946865.54807064))",영등포구,서울특별시 영등포구 문래동3가 84-6번지,126.890643849,37.520346243,946153.3177392384,1946957.987027421,"문래동대동오피스텔, 아라비즈타워, 스테이트 디 어반문래, 태양프라자, 문래 THE HAUS",6310.6,3649.91,32916.52,104,1.0,402613.0,280946.0,28.80454545454546,5305090.909090909,10.272727272727273,3
38,10903,101910.05783235646,3176062.061195782,91448883258.50316,"POLYGON ((946135.230213883 1946965.54807064, 946135.230213883 1947065.54807064, 946235.230213883 1947065.54807064, 946235.230213883 1946965.54807064, 946135.230213883 1946965.54807064))",영등포구,서울특별시 영등포구 문래동3가 84-5번지,126.89069697,37.520541666,946158.1523327562,1946979.6377607388,하스오토메이션코리아사옥,1690.1,957.42,6361.39,29,0.75,73778.0,58049.0,24.0375,6014000.0,19.0,3
39,10904,102832.67913174996,3157869.2618313744,95637247587.53429,"POLYGON ((946135.230213883 1947065.54807064, 946135.230213883 1947165.54807064, 946235.230213883 1947165.54807064, 946235.230213883 1947065.54807064, 946135.230213883 1947065.54807064))",영등포구,서울특별시 영등포구 양평동1가 9-30번지,126.890533799,37.521686507,946144.5562822304,1947106.7451795288,"양남신현빌, 노바루스관광호텔, 금산플레이버, 동신빌딩, 선암빌딩",3008.98,1763.97,13460.92,52,0.7142857142857143,124824.0,160080.0,23.62142857142857,7609714.285714285,11.428571428571429,1
40,10905,104702.95858759143,3110278.072433957,100443452716.13808,"POLYGON ((946135.230213883 1947165.54807064, 946135.230213883 1947265.54807064, 946235.230213883 1947265.54807064, 946235.230213883 1947165.54807064, 946135.230213883 1947165.54807064))",영등포구,서울특별시 영등포구 양평동1가 31-10번지,126.890436608,37.52297468,946136.8940279004,1947249.716793709,"MK빌딩, 가온",1746.49,961.6,5889.39,52,0.7142857142857143,40489.0,39825.0,23.064285714285713,7591000.0,12.0,9
41,10906,104274.57743653946,3132392.402279627,105117821669.57166,"POLYGON ((946135.230213883 1947265.54807064, 946135.230213883 1947365.54807064, 946235.230213883 1947365.54807064, 946235.230213883 1947265.54807064, 946135.230213883 1947265.54807064))",영등포구,서울특별시 영등포구 양평동1가 100번지,126.890817898,37.523779147,946171.1644552904,1947338.7498926767,신목빌딩,1157.78,699.7900000000001,2074.2599999999998,19,0.0,58864.0,18138.0,12.725,5299500.0,23.25,9
42,10907,105846.51987138484,3104313.667682973,110047804876.78278,"POLYGON ((946135.230213883 1947365.54807064, 946135.230213883 1947465.54807064, 946235.230213883 1947465.54807064, 946235.230213883 1947365.54807064, 946135.230213883 1947365.54807064))",영등포구,서울특별시 영등포구 양평동1가 89-16번지,126.891302025,37.524233756,946214.269913503,1947388.9094260975,NoData,709.21,413.11,2605.17,7,1.0,3068.0,99160.0,21.7,5614000.0,14.0,9
43,10934,115443.89417807384,3652995.4938317738,51765696309.03616,"POLYGON ((946235.230213883 1945865.54807064, 946235.230213883 1945965.54807064, 946335.230213883 1945965.54807064, 946335.230213883 1945865.54807064, 946235.230213883 1945865.54807064))",영등포구,서울특별시 영등포구 문래동1가 96-4번지,126.892555401,37.510983594,946315.5299179064,1945918.1595478223,한양빌딩,498.1,298.32,2317.8,8,0.0,0.0,27114.0,24.7,6315000.0,25.0,9
44,10935,114832.80427857394,3431601.726386115,51476412110.775246,"POLYGON ((946235.230213883 1945965.54807064, 946235.230213883 1946065.54807064, 946335.230213883 1946065.54807064, 946335.230213883 1945965.54807064, 946235.230213883 1945965.54807064))",영등포구,서울특별시 영등포구 문래동2가 34-6번지,126.891821288,37.511725516,946251.1822129756,1946000.8908134757,운수회관빌딩,541.6,265.2,1472.22,5,0.0,0.0,8476.0,16.7,4266000.0,34.0,9
45,10937,112946.10383383784,3421016.3874925305,45151133776.10519,"POLYGON ((946235.230213883 1946165.54807064, 946235.230213883 1946265.54807064, 946335.230213883 1946265.54807064, 946335.230213883 1946165.54807064, 946235.230213883 1946165.54807064))",영등포구,서울특별시 영등포구 문래동2가 56-9번지,126.891671729,37.513487934,946239.228761866,1946196.5068646125,영문교회교육관,553.4,304.47,1935.33,15,0.5,44045.0,10352.0,22.4,6048500.0,15.5,9
46,10943,104985.69680307464,3416496.178149354,94060739424.25523,"POLYGON ((946235.230213883 1946765.54807064, 946235.230213883 1946865.54807064, 946335.230213883 1946865.54807064, 946335.230213883 1946765.54807064, 946235.230213883 1946765.54807064))",영등포구,서울특별시 영등포구 문래동3가 77-60번지,126.89270448,37.518848211,946334.3374036056,1946790.6108864904,대소빌딩,2687.3,1263.55,7176.09,13,1.5,39609.0,64338.0,29.45,6437000.0,22.0,9
47,10944,104544.47432911584,3305521.02323938,98122363215.67535,"POLYGON ((946235.230213883 1946865.54807064, 946235.230213883 1946965.54807064, 946335.230213883 1946965.54807064, 946335.230213883 1946865.54807064, 946235.230213883 1946865.54807064))",영등포구,서울특별시 영등포구 문래동3가 82-20번지,126.891948965,37.519643545,946268.1435175176,1946879.2801875912,"문래비즈타워, 창대빌딩, 썬샤인",2111.8,1255.85,8542.65,30,1.0,40266.0,80417.0,23.5125,6209000.0,7.75,9
48,10945,103336.98216129004,3286427.3393975077,102340703544.8808,"POLYGON ((946235.230213883 1946965.54807064, 946235.230213883 1947065.54807064, 946335.230213883 1947065.54807064, 946335.230213883 1946965.54807064, 946235.230213883 1946965.54807064))",영등포구,서울특별시 영등포구 문래동3가 82-9번지,126.891816365,37.520522964,946257.056670113,1946976.9227671972,3E 타워,400.7,231.57,1653.34,9,1.0,0.0,23579.0,33.19,7140000.0,5.0,9
49,10946,104009.74176200986,3271085.3088637367,106728357887.85756,"POLYGON ((946235.230213883 1947065.54807064, 946235.230213883 1947165.54807064, 946335.230213883 1947165.54807064, 946335.230213883 1947065.54807064, 946235.230213883 1947065.54807064))",영등포구,서울특별시 영등포구 당산동2가 32-4번지,126.892356092,37.522182511,946305.9401347636,1947160.7324500275,창덕빌딩,254.5,152.58,1063.46,8,0.0,9143.0,13764.0,22.65,10050000.0,28.0,8
50,10947,103144.47258015756,3258106.615531504,111302283638.78294,"POLYGON ((946235.230213883 1947165.54807064, 946235.230213883 1947265.54807064, 946335.230213883 1947265.54807064, 946335.230213883 1947165.54807064, 946235.230213883 1947165.54807064))",영등포구,서울특별시 영등포구 당산동2가 51번지,126.892038847,37.522860317,946278.3927284305,1947236.1125629037,NoData,826.3900000000001,452.71000000000004,3206.62,36,0.6,62466.0,17592.0,21.43,6098600.0,14.6,8
51,10948,103509.23109854078,3214893.693450653,116933792042.13214,"POLYGON ((946235.230213883 1947265.54807064, 946235.230213883 1947365.54807064, 946335.230213883 1947365.54807064, 946335.230213883 1947265.54807064, 946235.230213883 1947265.54807064))",영등포구,서울특별시 영등포구 양평동1가 89-13번지,126.891608021,37.523782423,946240.9847107846,1947338.661483337,당산주차빌딩,2132.9500000000003,1553.01,15722.37,41,0.42857142857142855,44310.0,83066.0,15.48,5843142.857142857,27.833333333333332,8
52,10949,104575.58101095128,3235444.7971227374,121939639877.7602,"POLYGON ((946235.230213883 1947365.54807064, 946235.230213883 1947465.54807064, 946335.230213883 1947465.54807064, 946335.230213883 1947365.54807064, 946235.230213883 1947365.54807064))",영등포구,서울특별시 영등포구 당산동2가 163-2번지,126.89245844,37.524303954,946316.5042804596,1947396.0369026652,차인빌딩,1083.48,532.95,2379.8199999999997,24,0.2,45873.0,21637.0,14.05,6165400.0,21.2,8
53,10950,103755.03295760514,3194678.799716896,129840755866.84114,"POLYGON ((946235.230213883 1947465.54807064, 946235.230213883 1947565.54807064, 946335.230213883 1947565.54807064, 946335.230213883 1947465.54807064, 946235.230213883 1947465.54807064))",영등포구,서울특별시 영등포구 당산동3가 552-3번지,126.892308181,37.524976364,946303.7089447828,1947470.723017085,신일빌딩,994.0,584.285,2709.5,5,2.0,11596.0,30060.0,21.4,6825000.0,5.0,8
54,10979,118783.00751486993,3717242.2389624175,55081992282.09641,"POLYGON ((946335.230213883 1945665.54807064, 946335.230213883 1945765.54807064, 946435.230213883 1945765.54807064, 946435.230213883 1945665.54807064, 946335.230213883 1945665.54807064))",영등포구,서울특별시 영등포구 도림동 820번지,126.893620517,37.509360745,946408.5028890969,1945737.5062674563,쌍용플래티넘시티1단지,0.0,773.97,11779.27,16,2.0,1352644.0,261697.0,51.95,5152000.0,16.0,8
55,10983,115570.0187629403,3458125.727585013,75657103846.69907,"POLYGON ((946335.230213883 1946065.54807064, 946335.230213883 1946165.54807064, 946435.230213883 1946165.54807064, 946435.230213883 1946065.54807064, 946335.230213883 1946065.54807064))",영등포구,서울특별시 영등포구 문래동2가 39-5번지,126.893555566,37.512811109,946405.229741228,1946120.3420788583,NoData,210.6,126.23,238.42,2,0.0,0.0,0.0,10.05,4910000.0,1.0,8
56,10985,112250.99117415443,3441730.3873875025,81747594225.46771,"POLYGON ((946335.230213883 1946265.54807064, 946335.230213883 1946365.54807064, 946435.230213883 1946365.54807064, 946435.230213883 1946265.54807064, 946335.230213883 1946265.54807064))",영등포구,서울특별시 영등포구 문래동2가 60-3번지,126.893529135,37.514631542,946404.1957359512,1946322.324204947,대철빌딩,674.22,359.59000000000003,1696.71,10,0.0,800.0,16845.0,11.95,6583500.0,26.0,8
57,10990,105613.92096286544,3525501.279247811,102784882631.77356,"POLYGON ((946335.230213883 1946765.54807064, 946335.230213883 1946865.54807064, 946435.230213883 1946865.54807064, 946435.230213883 1946765.54807064, 946335.230213883 1946765.54807064))",영등포구,서울특별시 영등포구 문래동3가 77-66번지,126.892818277,37.519055093,946344.5416884834,1946813.4984211829,한영빌딩,1150.9,520.92,2507.97,5,1.0,25945.0,22411.0,21.35,6136000.0,20.0,10
58,10991,104948.3874705692,3403942.5323535986,107176495388.28967,"POLYGON ((946335.230213883 1946865.54807064, 946335.230213883 1946965.54807064, 946435.230213883 1946965.54807064, 946435.230213883 1946865.54807064, 946335.230213883 1946865.54807064))",영등포구,서울특별시 영등포구 문래동3가 80-1번지,126.893017504,37.520300508,946363.038681006,1946951.5569231643,한국전력공사,5620.5,1430.59,6276.46,6,0.0,65101.0,75293.0,21.85,7211000.0,46.0,10
59,10992,104453.6757642642,3383094.388155883,111653536642.8458,"POLYGON ((946335.230213883 1946965.54807064, 946335.230213883 1947065.54807064, 946435.230213883 1947065.54807064, 946435.230213883 1946965.54807064, 946335.230213883 1946965.54807064))",영등포구,서울특별시 영등포구 당산동2가 15-1번지,126.893586887,37.520718395,946413.6524604348,1946997.594752672,문래역 대우미래사랑3차,0.0,252.9,3727.66,17,1.0,312136.0,60677.0,44.95,7140000.0,18.0,10
60,10993,103909.76920613236,3373289.986531152,117386128305.79326,"POLYGON ((946335.230213883 1947065.54807064, 946335.230213883 1947165.54807064, 946435.230213883 1947165.54807064, 946435.230213883 1947065.54807064, 946335.230213883 1947065.54807064))",영등포구,서울특별시 영등포구 당산동2가 37번지,126.893196984,37.522065378,946380.1619070836,1947147.257510595,하나비즈타워,1406.6,704.16,8437.1,14,2.0,77846.0,90393.0,49.7,10960000.0,17.0,10
61,10995,104682.09954642784,3371012.5208329423,127600367769.53136,"POLYGON ((946335.230213883 1947265.54807064, 946335.230213883 1947365.54807064, 946435.230213883 1947365.54807064, 946435.230213883 1947265.54807064, 946335.230213883 1947265.54807064))",영등포구,서울특별시 영등포구 당산동2가 159-16번지,126.892889133,37.52381779,946354.2133562048,1947341.853855022,NoData,454.93,309.49,1654.21,19,0.3333333333333333,43842.0,7552.0,17.599999999999998,4980000.0,20.333333333333332,10
62,10996,104729.4929207993,3374030.4217498824,135235642322.7232,"POLYGON ((946335.230213883 1947365.54807064, 946335.230213883 1947465.54807064, 946435.230213883 1947465.54807064, 946435.230213883 1947365.54807064, 946335.230213883 1947365.54807064))",영등포구,서울특별시 영등포구 당산동3가 522-2번지,126.893783388,37.524564571,946433.7666214396,1947424.1956283157,두선빌딩,908.6,497.39,2493.12,26,0.0,42820.0,21807.0,14.440000000000001,5485800.0,28.6,10
63,10997,104736.0190225106,3334994.549923102,140778774471.7832,"POLYGON ((946335.230213883 1947465.54807064, 946335.230213883 1947565.54807064, 946435.230213883 1947565.54807064, 946435.230213883 1947465.54807064, 946335.230213883 1947465.54807064))",영등포구,서울특별시 영등포구 당산동3가 550번지,126.893235895,37.525168051,946385.8207183824,1947491.4604821976,"리드원센터, 제이스빌",4532.29,2547.8399999999997,37659.270000000004,41,1.75,20876.0,11663.0,28.69,6068500.0,13.75,10
64,10998,104434.83195368176,3264629.8257384584,146329470126.07404,"POLYGON ((946335.230213883 1947565.54807064, 946335.230213883 1947665.54807064, 946435.230213883 1947665.54807064, 946435.230213883 1947565.54807064, 946335.230213883 1947565.54807064))",영등포구,서울특별시 영등포구 당산동3가 558-3번지,126.893226303,37.526484546,946385.915364934,1947637.5241576184,THE PARK 365,4971.9,2164.66,37771.81,18,2.0,564333.0,121062.0,49.65,6330000.0,15.0,10
65,11024,140707.35302804405,3261236.860653502,88956520485.6896,"POLYGON ((946435.230213883 1944565.54807064, 946435.230213883 1944665.54807064, 946535.230213883 1944665.54807064, 946535.230213883 1944565.54807064, 946435.230213883 1944565.54807064))",영등포구,서울특별시 영등포구 대림동 778-3번지,126.894502245,37.49881977,946478.9057653958,1944567.5429502537,태창빌딩,202.2,99.88,541.75,8,1.0,2755.0,828.0,24.2,4796000.0,1.0,10
66,11033,122321.32840425496,3535742.313476297,59186987165.130806,"POLYGON ((946435.230213883 1945565.54807064, 946435.230213883 1945665.54807064, 946535.230213883 1945665.54807064, 946535.230213883 1945565.54807064, 946435.230213883 1945565.54807064))",영등포구,서울특별시 영등포구 도림동 269-1번지,126.895009733,37.508543893,946530.6995803136,1945646.0907670408,쌍용플래티넘시티2단지,0.0,784.11,11003.35,15,2.0,341679.0,64390.0,49.45,5473000.0,16.0,10
67,11034,121801.056033945,3731754.992566366,56756486240.45794,"POLYGON ((946435.230213883 1945665.54807064, 946435.230213883 1945765.54807064, 946535.230213883 1945765.54807064, 946535.230213883 1945665.54807064, 946435.230213883 1945665.54807064))",영등포구,서울특별시 영등포구 도림동 202-76번지,126.894728723,37.509040439,946506.217912558,1945701.3394960973,쌍용플래티넘시티2단지,590.03,353.95,1129.92,4,0.0,0.0,18800.0,14.92,4570000.0,16.0,8
68,11037,117035.74627947978,3442136.2722809394,80894462031.22238,"POLYGON ((946435.230213883 1945965.54807064, 946435.230213883 1946065.54807064, 946535.230213883 1946065.54807064, 946535.230213883 1945965.54807064, 946435.230213883 1945965.54807064))",영등포구,서울특별시 영등포구 문래동1가 60-1번지,126.895017627,37.511754371,946533.6873861944,1946002.2709908132,대명사옥,215.5,129.02,492.48,4,1.0,0.0,0.0,15.6,4800000.0,15.0,8
69,11038,117891.77909175656,3426250.0064412174,81743543630.6026,"POLYGON ((946435.230213883 1946065.54807064, 946435.230213883 1946165.54807064, 946535.230213883 1946165.54807064, 946535.230213883 1946065.54807064, 946435.230213883 1946065.54807064))",영등포구,서울특별시 영등포구 문래동2가 24번지,126.894110329,37.512419503,946453.9778429434,1946076.5796815455,"조양빌딩, 종도빌딩",1489.0,864.12,7928.42,20,1.0,10646.0,86414.0,27.725,7005000.0,27.5,8
70,11047,106959.05352926892,3454440.720977952,541868498357.3649,"POLYGON ((946435.230213883 1946965.54807064, 946435.230213883 1947065.54807064, 946535.230213883 1947065.54807064, 946535.230213883 1946965.54807064, 946435.230213883 1946965.54807064))",영등포구,서울특별시 영등포구 당산동2가 13번지,126.894510863,37.520477886,946495.129640886,1946970.38563028,"제이씨 빌딩, 제이씨 빌딩, 미라클시티, 원불교영등포교당, 씨티타워, 성지빌딩",3596.3,2025.8300000000002,13187.220000000001,54,0.8571428571428571,52725.0,50326.0,23.354285714285716,6899571.428571428,12.714285714285714,8
71,11048,106345.43104964848,3453998.5154062486,554390942057.4551,"POLYGON ((946435.230213883 1947065.54807064, 946435.230213883 1947165.54807064, 946535.230213883 1947165.54807064, 946535.230213883 1947065.54807064, 946435.230213883 1947065.54807064))",영등포구,서울특별시 영등포구 당산동2가 45번지,126.894642664,37.521805699,946507.7245203436,1947117.6244280788,NoData,845.0,386.73,999.18,3,1.0,0.0,14762.0,17.3,9786000.0,3.0,8
72,11051,106080.80509814165,3476249.792022889,587618699193.0168,"POLYGON ((946435.230213883 1947365.54807064, 946435.230213883 1947465.54807064, 946535.230213883 1947465.54807064, 946535.230213883 1947365.54807064, 946435.230213883 1947365.54807064))",영등포구,서울특별시 영등포구 당산동3가 522-4번지,126.89383597,37.524775371,946438.5636065046,1947447.5528331632,"대진정밀공장, 당산M팰리스",1621.8,756.4,4844.58,38,0.75,61032.0,7747.0,27.35,5410000.0,6.5,8
73,11052,104558.94815147598,3482312.5091607966,595784950004.5824,"POLYGON ((946435.230213883 1947465.54807064, 946435.230213883 1947565.54807064, 946535.230213883 1947565.54807064, 946535.230213883 1947465.54807064, 946435.230213883 1947465.54807064))",영등포구,서울특별시 영등포구 당산동3가 470-2번지,126.894134148,37.525123278,946465.1598741274,1947485.981530412,림스빌딩,2281.75,1622.62,10746.28,72,0.9,190829.0,64202.0,20.647,5473800.0,12.4,8
74,11053,105622.5624081427,3391647.3685365524,602655459991.8799,"POLYGON ((946435.230213883 1947565.54807064, 946435.230213883 1947665.54807064, 946535.230213883 1947665.54807064, 946535.230213883 1947565.54807064, 946435.230213883 1947565.54807064))",영등포구,서울특별시 영등포구 당산동3가 427-1번지,126.893817683,37.525846654,946437.7136858044,1947566.416456911,NoData,543.3,320.11,2545.13,19,1.0,71756.0,17087.0,24.0,5647500.0,17.5,8
75,11054,103589.49062128233,3268478.017817345,607160420906.1838,"POLYGON ((946435.230213883 1947665.54807064, 946435.230213883 1947765.54807064, 946535.230213883 1947765.54807064, 946535.230213883 1947665.54807064, 946435.230213883 1947665.54807064))",영등포구,서울특별시 영등포구 당산동3가 395-50번지,126.894530808,37.527088366,946501.6128342388,1947703.772036193,"베스트빌, 해라톤",1899.3000000000002,993.72,6282.360000000001,39,1.0,106562.0,53044.0,22.3,5574800.0,6.0,1
76,11055,101838.94597478712,3294641.5739474124,611579916496.5037,"POLYGON ((946435.230213883 1947765.54807064, 946435.230213883 1947865.54807064, 946535.230213883 1947865.54807064, 946535.230213883 1947765.54807064, 946435.230213883 1947765.54807064))",영등포구,서울특별시 영등포구 당산동3가 560번지,126.894198766,37.528184398,946473.0569980552,1947825.559977584,영등포구 별관청사,8730.5,3062.3,8832.73,7,1.0,46544.0,25929.0,25.8,7170000.0,20.0,7
77,11079,145501.58141377955,4116993.242843309,127043062983.3224,"POLYGON ((946535.230213883 1943965.54807064, 946535.230213883 1944065.54807064, 946635.230213883 1944065.54807064, 946635.230213883 1943965.54807064, 946535.230213883 1943965.54807064))",영등포구,서울특별시 영등포구 대림동 812-26번지,126.896067718,37.494280587,946614.0509341088,1944063.0578903044,NoData,413.0,227.84,1181.53,11,0.0,16398.0,18059.0,14.05,7100500.0,33.5,7
78,11081,144225.36207512804,3693919.4141607503,115974405790.55464,"POLYGON ((946535.230213883 1944165.54807064, 946535.230213883 1944265.54807064, 946635.230213883 1944265.54807064, 946635.230213883 1944165.54807064, 946535.230213883 1944165.54807064))",영등포구,서울특별시 영등포구 대림동 1113-1번지,126.895392033,37.495847377,946555.438220309,1944237.2675432889,NoData,501.20000000000005,265.84000000000003,1299.35,10,0.0,35226.0,10814.0,12.9,5392500.0,20.5,7
79,11082,145783.76433657605,3531322.044929018,111018043792.43216,"POLYGON ((946535.230213883 1944265.54807064, 946535.230213883 1944365.54807064, 946635.230213883 1944365.54807064, 946635.230213883 1944265.54807064, 946535.230213883 1944265.54807064))",영등포구,서울특별시 영등포구 대림동 732-5번지,126.896012571,37.49627453,946610.5955563876,1944284.305512325,성신광고산업빌딩,297.4,147.4,719.73,5,0.0,12516.0,7661.0,11.5,5840000.0,35.0,7
80,11085,140331.03306899677,3265710.4776604134,91114458303.71944,"POLYGON ((946535.230213883 1944565.54807064, 946535.230213883 1944665.54807064, 946635.230213883 1944665.54807064, 946635.230213883 1944565.54807064, 946535.230213883 1944565.54807064))",영등포구,서울특별시 영등포구 대림동 779-14번지,126.896196255,37.499284735,946628.9749139278,1944618.1661559176,두현빌딩,206.5,123.55,569.0,5,0.0,1073.0,7785.0,12.3,6711000.0,27.0,7
81,11088,132894.65893616507,3142857.5416968204,76364705897.31686,"POLYGON ((946535.230213883 1944865.54807064, 946535.230213883 1944965.54807064, 946635.230213883 1944965.54807064, 946635.230213883 1944865.54807064, 946535.230213883 1944865.54807064))",영등포구,서울특별시 영등포구 대림동 783-13번지,126.89617844,37.502101795,946629.405404232,1944930.7129117448,용현빌딩,370.8,195.99,997.83,5,0.0,0.0,10868.0,12.5,4864000.0,28.0,7
82,11095,123372.67261892762,3567486.4198693912,60817365541.60918,"POLYGON ((946535.230213883 1945565.54807064, 946535.230213883 1945665.54807064, 946635.230213883 1945665.54807064, 946635.230213883 1945565.54807064, 946535.230213883 1945565.54807064))",영등포구,서울특별시 영등포구 도림동 269-4번지,126.895522257,37.508524564,946575.9833354315,1945643.6552077895,"삼영빌딩, 정남빌딩, 무명빌딩, 도림동 하나클리닉센타, 인수빌딩, 도림동 하나아파텔",5888.1,2859.52,33042.72,57,1.0,557618.0,197337.0,24.52857142857143,5554571.428571428,18.571428571428573,7
83,11096,123830.41265466518,3593706.545074716,62462246672.56906,"POLYGON ((946535.230213883 1945665.54807064, 946535.230213883 1945765.54807064, 946635.230213883 1945765.54807064, 946635.230213883 1945665.54807064, 946535.230213883 1945665.54807064))",영등포구,서울특별시 영등포구 도림동 222-8번지,126.895997555,37.509290799,946618.5364704608,1945728.394955528,"타워빌, 도림동주민센터",1325.0,689.42,3311.88,12,1.0,47936.0,16779.0,19.045,3994000.0,15.5,1
84,11097,122960.51518394628,3592426.9963835054,63173778061.98288,"POLYGON ((946535.230213883 1945765.54807064, 946535.230213883 1945865.54807064, 946635.230213883 1945865.54807064, 946635.230213883 1945765.54807064, 946535.230213883 1945765.54807064))",영등포구,서울특별시 영등포구 도림동 202-53번지,126.895647789,37.509799074,946587.9861940184,1945784.983723672,"네오텔, 이송빌리지",606.21,359.22,2419.96,26,1.0,82408.0,15608.0,25.0,3647333.3333333335,9.333333333333334,1
85,11099,120537.6639306293,3525900.864049981,93539187392.0721,"POLYGON ((946535.230213883 1945965.54807064, 946535.230213883 1946065.54807064, 946635.230213883 1946065.54807064, 946635.230213883 1945965.54807064, 946535.230213883 1945965.54807064))",영등포구,서울특별시 영등포구 문래동1가 59-1번지,126.895394833,37.511849807,946567.0919475064,1946012.6448065,"동현빌딩, 선광스텐레스",933.9000000000001,548.37,1402.84,8,0.0,0.0,4625.0,11.866666666666667,4649666.666666667,19.0,3
86,11101,118352.60386726566,3359519.6564958934,101048129979.05647,"POLYGON ((946535.230213883 1946165.54807064, 946535.230213883 1946265.54807064, 946635.230213883 1946265.54807064, 946635.230213883 1946165.54807064, 946535.230213883 1946165.54807064))",영등포구,서울특별시 영등포구 문래동2가 10-6번지,126.895804071,37.513325851,946604.3109263764,1946176.1714270825,NoData,675.4,117.02,490.02,5,0.0,0.0,4520.0,13.9,4969000.0,26.0,3
87,11103,115751.2119076068,3484830.055160015,108202612315.17303,"POLYGON ((946535.230213883 1946365.54807064, 946535.230213883 1946465.54807064, 946635.230213883 1946465.54807064, 946635.230213883 1946365.54807064, 946535.230213883 1946365.54807064))",영등포구,서울특별시 영등포구 문래동3가 55-7번지,126.895503126,37.515083908,946578.9678985912,1946371.3890541352,에이스테크노타워,5356.4,2141.65,27549.27,13,3.0,51540.0,242868.0,43.54,5906000.0,20.0,3
88,11106,112584.88347634196,3676941.292815258,543373578817.65454,"POLYGON ((946535.230213883 1946665.54807064, 946535.230213883 1946765.54807064, 946635.230213883 1946765.54807064, 946635.230213883 1946665.54807064, 946535.230213883 1946665.54807064))",영등포구,서울특별시 영등포구 문래동3가 55-3번지,126.895947884,37.518318836,946620.577114298,1946730.0342870376,홈플러스,17190.1,9797.47,66142.16,7,3.0,746291.0,789314.0,27.7,8506000.0,21.0,1
89,11109,108513.7741605426,3505936.967398823,592722324099.6792,"POLYGON ((946535.230213883 1946965.54807064, 946535.230213883 1947065.54807064, 946635.230213883 1947065.54807064, 946635.230213883 1946965.54807064, 946535.230213883 1946965.54807064))",영등포구,서울특별시 영등포구 당산동2가 2번지,126.895192459,37.520910824,946555.669193434,1947018.030325736,재원빌딩,300.4,787.3,2960.12,13,0.5,0.0,80935.0,26.900000000000002,8801500.0,9.5,1
90,11110,107655.90822441614,3517651.034985468,606923651348.1079,"POLYGON ((946535.230213883 1947065.54807064, 946535.230213883 1947165.54807064, 946635.230213883 1947165.54807064, 946635.230213883 1947065.54807064, 946535.230213883 1947065.54807064))",영등포구,서울특별시 영등포구 당산동2가 45-9번지,126.89531496,37.521739563,946567.0852263418,1947109.9048974635,"태창빌딩, 대일빌딩, 대성빌딩",2418.2,1070.92,7836.06,35,0.75,55940.0,62324.0,28.3875,9591250.0,21.25,1
91,11113,107488.68247448928,3642514.475658828,1321775052256.09,"POLYGON ((946535.230213883 1947365.54807064, 946535.230213883 1947465.54807064, 946635.230213883 1947465.54807064, 946635.230213883 1947365.54807064, 946535.230213883 1947365.54807064))",영등포구,서울특별시 영등포구 당산동3가 370-5번지,126.895109823,37.52455629,946550.9676887218,1947422.5223429997,"인곡빌딩, 제일빌딩",2258.07,1082.3,7396.75,27,0.25,40499.0,84585.0,21.2875,6496500.0,31.75,1
