,grid_idx,bd_diff,bs_diff,pp_diff,sum_diff,phase,geom_dist,geom_feature_dist,pw_dist,final_cal
6,36115,0.8103392821324178,0.5891940322342617,0.5341734236053304,4.224830000230681,7,0.565685424949238,2.3899247540187822,11.51872254983724,25.075149997705093
22,35945,0.9154048387791544,0.0884224585418327,0.23378145190667496,2.4085080458175585,8,0.6,1.4451048274905351,11.27569800629747,23.991761196914553
10,31274,0.7017803050183606,0.2707295018613819,0.16976473521483118,2.987424706370553,8,0.8544003745317531,2.552456788008413,11.27569800629747,23.991761196914553
6,36114,0.8530395111945334,0.3189826412400007,0.6232279135776233,3.7257755699666792,8,0.6403124237432849,2.385660385528883,11.27569800629747,23.991761196914553
10,31275,1.1373522614735292,0.7968026082059433,0.24977762652117225,2.7130792613487533,9,0.9486832980505139,2.5738529815287876,11.185663229629053,27.219890930696813
25,35946,1.0430203925918304,0.47413460764781074,0.25677471072953806,3.696323163414042,9,0.7,2.5874262143898292,11.185663229629053,27.219890930696813
23,36074,1.23384624148558,0.9375812067622669,0.2635202153893909,4.278216030869659,9,0.5,2.1391080154348296,11.185663229629053,27.219890930696813
17,35909,0.8012700890751075,0.4733715409664569,0.21410477987504462,2.387165296209571,10,0.8062257748298549,1.9245941905835016,10.931305717237843,29.26479371444263
16,36166,0.41920741427764074,0.412320154043588,0.6658161422034115,4.249520049795329,10,0.7071067811865476,3.0048644439984726,10.931305717237843,29.26479371444263
12,36283,0.7102766013262622,0.6538547879131206,0.15463727925637002,4.260931159213225,10,0.7280109889280518,3.10200470697317,10.931305717237843,29.26479371444263
15,35910,0.7516315605075674,0.5872302346311047,0.2568455893137887,2.9404986671044293,11,0.9055385138137417,2.662734792881033,10.774734699559527,28.579667544190368
24,35948,0.9410731977382313,0.6839655518010945,0.27924619318098265,3.8906594946461253,11,0.9,3.501593545181513,10.774734699559527,28.579667544190368
9,36120,0.8903167879045901,0.7942263639861632,0.18921926143960535,4.348866540282963,11,0.41231056256176607,1.79308360973011,10.774734699559527,28.579667544190368
15,35911,0.7404639851889343,0.33376574480247106,0.3688654727268129,3.6966251952405145,12,1.004987562112089,3.7150623430068896,10.686151055765261,40.95199878857511
8,35989,0.9509577139237739,0.7895567867224935,0.29344702547568996,3.7871724634126993,12,0.9055385138137417,3.429430524075063,10.686151055765261,40.95199878857511
24,35949,1.0596042620202262,0.6887286194669193,0.28975756717710444,4.352256123701176,12,1.0,4.352256123701176,10.686151055765261,40.95199878857511
11,35876,0.9633036829993687,0.5993989111297344,0.41526535175359175,3.9831803814403153,13,1.118033988749895,4.453331049772044,10.729901724855821,41.9343703060137
26,36075,1.2134889030255616,0.7125987585227415,0.29610753221957486,4.519335086029761,13,0.58309518948453,2.6352025483326083,10.729901724855821,41.9343703060137
17,36034,0.41513583456061925,1.8110486560467534,0.4252940695004578,4.545973624637095,13,1.019803902718557,4.636001644060534,10.729901724855821,41.9343703060137
32,36081,0.4552849140664891,0.6154228501122393,0.49055771967379874,3.3422553298814988,14,1.140175425099138,3.8107573915374977,10.662465909406514,40.635892887582415
28,35947,1.0209483541789874,0.7049363326460829,0.2415422247864404,4.573230396862108,14,0.8,3.658584317489687,10.662465909406514,40.635892887582415
40,36340,1.2744915107952806,0.6398778795139769,0.18855957564840115,4.639517931006907,14,0.8544003745317531,3.9640058578990853,10.662465909406514,40.635892887582415
21,36285,0.8123923236326515,1.0838468039952003,0.14874641508950107,2.251531812217196,15,0.8062257748298549,1.8152429798588763,10.662148528755663,41.93054291258931
13,36130,1.2532517613933913,0.45393609210333785,0.5242041967676381,3.720255307626795,15,1.1704699910719625,4.354447196703356,10.662148528755663,41.93054291258931
14,36131,0.6115074405647366,0.4509879369024774,0.5807665934607322,4.449539975200913,15,1.2649110640673518,5.628272344641604,10.662148528755663,41.93054291258931
55,36342,0.9461515079617854,0.8368748690232327,0.2038128596918883,2.4487722478024083,16,0.9433981132056604,2.310167118247176,10.583740626239264,33.49145067097584
38,36183,0.4121294996417051,0.3897291305640911,0.6419964859036684,3.2962337706162526,16,1.3,4.285103901801128,10.583740626239264,33.49145067097584
21,36286,0.8134108472799005,0.7777825052862938,0.18378148104778746,3.368860287883523,16,0.8602325267042626,2.8980031975596927,10.583740626239264,33.49145067097584
8,36237,0.9669377620436745,0.611741894894763,0.6721396402538516,3.5529963399160773,17,1.3416407864998738,4.766844803916179,10.637180313284889,52.880620923543674
53,36343,1.3145037680631497,1.2915452059703505,0.26077582266962746,3.99754921990279,17,1.0,3.99754921990279,10.637180313284889,52.880620923543674
9,36238,0.8596248505525754,0.5638924561485995,0.7341060743982463,4.295002544765403,17,1.4317821063276353,6.149507790226762,10.637180313284889,52.880620923543674
34,36293,0.8200197518538159,0.6613883364234722,0.6977736561622786,3.8450235332794254,18,1.3892443989449805,5.341677407420081,10.556798595824706,54.043167992256336
47,36182,0.4410141834996196,0.6770293616068226,0.5528450659305875,4.331842598386693,18,1.208304597359457,5.234185326668177,10.556798595824706,54.043167992256336
59,36344,0.8138589501104181,0.8918171756488222,0.32576593911274343,4.498495133411127,18,1.063014581273465,4.781965920603749,10.556798595824706,54.043167992256336
69,36350,0.49318666945881867,0.6361135184158622,0.8101999617591199,3.8301121408985814,19,1.5264337522473748,5.846412446760048,10.479738544714786,58.721948652958964
38,36294,0.7219853181961623,0.5819591620901026,0.7530643997457891,4.492449653822534,19,1.47648230602334,6.63302242456965,10.479738544714786,58.721948652958964
21,36396,0.8756976216234877,0.7868048194468261,0.16022925885157824,4.564961397676634,19,0.9486832980505139,4.3307026342211525,10.479738544714786,58.721948652958964
26,36406,0.6493049561723557,0.6197640458805209,0.8306559917266803,4.3526202531720815,20,1.5811388300841898,6.882096894901255,10.419114358883075,51.38983328758311
48,36176,0.8047577190112348,0.678837144941542,0.1719001770364276,4.5572294405312,20,0.7071067811865476,3.2224478408225883,10.419114358883075,51.38983328758311
55,36450,1.0505798320291226,0.8296457371440245,0.3810507249832974,4.601129992327648,20,1.019803902718557,4.69225032309114,10.419114358883075,51.38983328758311
16,36462,1.0800802050942824,0.6217656998666228,0.9076077201152277,3.6888020020072405,21,1.7204650534085253,6.346454933396862,10.458990803204696,64.20792618509414
10,36449,0.609732074607721,0.6068962738518896,0.4647748722985531,4.535273408423551,21,1.004987562112089,4.557893366243369,10.458990803204696,64.20792618509414
14,36461,1.3120246694340036,0.681364038991266,0.8554829574877318,4.580576351277372,21,1.6401219466856727,7.5127038021993995,10.458990803204696,64.20792618509414
29,36517,1.0482692683847883,0.4362751041756952,0.9672817962884248,4.011480838802308,22,1.7804493814764855,7.142238578250343,10.404367444566967,68.18718125880207
9,36408,0.5166672354634904,0.08117719118472418,0.9375930800214353,4.291377440027453,22,1.74928556845359,7.506844624627336,10.404367444566967,68.18718125880207
16,35950,0.7729715297636467,0.5311018260208954,0.29378829763409525,4.556399440861162,22,1.1,5.012039384947278,10.404367444566967,68.18718125880207
85,31220,0.8884100917971552,0.714733373651126,0.06764880800619907,4.541432217086264,23,0.9848857801796105,4.472792012257823,10.314147569816951,31.16050403286888
