,ADM_SECT_C,geometry,idx
37642,11650,"POLYGON ((961135.230213883 1938965.54807064, 961135.230213883 1939065.54807064, 961235.230213883 1939065.54807064, 961235.230213883 1938965.54807064, 961135.230213883 1938965.54807064))",32587
37643,11650,"POLYGON ((961135.230213883 1939065.54807064, 961135.230213883 1939165.54807064, 961235.230213883 1939165.54807064, 961235.230213883 1939065.54807064, 961135.230213883 1939065.54807064))",32588
37644,11650,"POLYGON ((961135.230213883 1939165.54807064, 961135.230213883 1939265.54807064, 961235.230213883 1939265.54807064, 961235.230213883 1939165.54807064, 961135.230213883 1939165.54807064))",32589
37645,11650,"POLYGON ((961135.230213883 1939265.54807064, 961135.230213883 1939365.54807064, 961235.230213883 1939365.54807064, 961235.230213883 1939265.54807064, 961135.230213883 1939265.54807064))",32590
37646,11650,"POLYGON ((961135.230213883 1939365.54807064, 961135.230213883 1939465.54807064, 961235.230213883 1939465.54807064, 961235.230213883 1939365.54807064, 961135.230213883 1939365.54807064))",32591
37647,11650,"POLYGON ((961135.230213883 1939465.54807064, 961135.230213883 1939565.54807064, 961235.230213883 1939565.54807064, 961235.230213883 1939465.54807064, 961135.230213883 1939465.54807064))",32592
37648,11650,"POLYGON ((961135.230213883 1939565.54807064, 961135.230213883 1939665.54807064, 961235.230213883 1939665.54807064, 961235.230213883 1939565.54807064, 961135.230213883 1939565.54807064))",32593
37649,11650,"POLYGON ((961135.230213883 1939665.54807064, 961135.230213883 1939765.54807064, 961235.230213883 1939765.54807064, 961235.230213883 1939665.54807064, 961135.230213883 1939665.54807064))",32594
37650,11650,"POLYGON ((961135.230213883 1939765.54807064, 961135.230213883 1939865.54807064, 961235.230213883 1939865.54807064, 961235.230213883 1939765.54807064, 961135.230213883 1939765.54807064))",32595
37651,11650,"POLYGON ((961135.230213883 1939865.54807064, 961135.230213883 1939965.54807064, 961235.230213883 1939965.54807064, 961235.230213883 1939865.54807064, 961135.230213883 1939865.54807064))",32596
37652,11650,"POLYGON ((961135.230213883 1939965.54807064, 961135.230213883 1940065.54807064, 961235.230213883 1940065.54807064, 961235.230213883 1939965.54807064, 961135.230213883 1939965.54807064))",32597
37653,11650,"POLYGON ((961135.230213883 1940065.54807064, 961135.230213883 1940165.54807064, 961235.230213883 1940165.54807064, 961235.230213883 1940065.54807064, 961135.230213883 1940065.54807064))",32598
37654,11650,"POLYGON ((961135.230213883 1940165.54807064, 961135.230213883 1940265.54807064, 961235.230213883 1940265.54807064, 961235.230213883 1940165.54807064, 961135.230213883 1940165.54807064))",32599
37655,11650,"POLYGON ((961135.230213883 1940265.54807064, 961135.230213883 1940365.54807064, 961235.230213883 1940365.54807064, 961235.230213883 1940265.54807064, 961135.230213883 1940265.54807064))",32600
37656,11650,"POLYGON ((961135.230213883 1940365.54807064, 961135.230213883 1940465.54807064, 961235.230213883 1940465.54807064, 961235.230213883 1940365.54807064, 961135.230213883 1940365.54807064))",32601
37657,11650,"POLYGON ((961135.230213883 1940465.54807064, 961135.230213883 1940565.54807064, 961235.230213883 1940565.54807064, 961235.230213883 1940465.54807064, 961135.230213883 1940465.54807064))",32602
37658,11650,"POLYGON ((961135.230213883 1940565.54807064, 961135.230213883 1940665.54807064, 961235.230213883 1940665.54807064, 961235.230213883 1940565.54807064, 961135.230213883 1940565.54807064))",32603
37659,11650,"POLYGON ((961135.230213883 1940665.54807064, 961135.230213883 1940765.54807064, 961235.230213883 1940765.54807064, 961235.230213883 1940665.54807064, 961135.230213883 1940665.54807064))",32604
37660,11650,"POLYGON ((961135.230213883 1940765.54807064, 961135.230213883 1940865.54807064, 961235.230213883 1940865.54807064, 961235.230213883 1940765.54807064, 961135.230213883 1940765.54807064))",32605
37661,11650,"POLYGON ((961135.230213883 1940865.54807064, 961135.230213883 1940965.54807064, 961235.230213883 1940965.54807064, 961235.230213883 1940865.54807064, 961135.230213883 1940865.54807064))",32606
37662,11650,"POLYGON ((961135.230213883 1940965.54807064, 961135.230213883 1941065.54807064, 961235.230213883 1941065.54807064, 961235.230213883 1940965.54807064, 961135.230213883 1940965.54807064))",32607
37663,11650,"POLYGON ((961135.230213883 1941065.54807064, 961135.230213883 1941165.54807064, 961235.230213883 1941165.54807064, 961235.230213883 1941065.54807064, 961135.230213883 1941065.54807064))",32608
37666,11650,"POLYGON ((961235.230213883 1936865.54807064, 961235.230213883 1936965.54807064, 961335.230213883 1936965.54807064, 961335.230213883 1936865.54807064, 961235.230213883 1936865.54807064))",32609
37667,11650,"POLYGON ((961235.230213883 1936965.54807064, 961235.230213883 1937065.54807064, 961335.230213883 1937065.54807064, 961335.230213883 1936965.54807064, 961235.230213883 1936965.54807064))",32610
37668,11650,"POLYGON ((961235.230213883 1937065.54807064, 961235.230213883 1937165.54807064, 961335.230213883 1937165.54807064, 961335.230213883 1937065.54807064, 961235.230213883 1937065.54807064))",32611
37669,11650,"POLYGON ((961235.230213883 1937165.54807064, 961235.230213883 1937265.54807064, 961335.230213883 1937265.54807064, 961335.230213883 1937165.54807064, 961235.230213883 1937165.54807064))",32612
37670,11650,"POLYGON ((961235.230213883 1937265.54807064, 961235.230213883 1937365.54807064, 961335.230213883 1937365.54807064, 961335.230213883 1937265.54807064, 961235.230213883 1937265.54807064))",32613
37671,11650,"POLYGON ((961235.230213883 1937365.54807064, 961235.230213883 1937465.54807064, 961335.230213883 1937465.54807064, 961335.230213883 1937365.54807064, 961235.230213883 1937365.54807064))",32614
37672,11650,"POLYGON ((961235.230213883 1937465.54807064, 961235.230213883 1937565.54807064, 961335.230213883 1937565.54807064, 961335.230213883 1937465.54807064, 961235.230213883 1937465.54807064))",32615
37673,11650,"POLYGON ((961235.230213883 1937565.54807064, 961235.230213883 1937665.54807064, 961335.230213883 1937665.54807064, 961335.230213883 1937565.54807064, 961235.230213883 1937565.54807064))",32616
37674,11650,"POLYGON ((961235.230213883 1937665.54807064, 961235.230213883 1937765.54807064, 961335.230213883 1937765.54807064, 961335.230213883 1937665.54807064, 961235.230213883 1937665.54807064))",32617
37675,11650,"POLYGON ((961235.230213883 1937765.54807064, 961235.230213883 1937865.54807064, 961335.230213883 1937865.54807064, 961335.230213883 1937765.54807064, 961235.230213883 1937765.54807064))",32618
37676,11650,"POLYGON ((961235.230213883 1937865.54807064, 961235.230213883 1937965.54807064, 961335.230213883 1937965.54807064, 961335.230213883 1937865.54807064, 961235.230213883 1937865.54807064))",32619
37677,11650,"POLYGON ((961235.230213883 1937965.54807064, 961235.230213883 1938065.54807064, 961335.230213883 1938065.54807064, 961335.230213883 1937965.54807064, 961235.230213883 1937965.54807064))",32620
37678,11650,"POLYGON ((961235.230213883 1938065.54807064, 961235.230213883 1938165.54807064, 961335.230213883 1938165.54807064, 961335.230213883 1938065.54807064, 961235.230213883 1938065.54807064))",32621
37679,11650,"POLYGON ((961235.230213883 1938165.54807064, 961235.230213883 1938265.54807064, 961335.230213883 1938265.54807064, 961335.230213883 1938165.54807064, 961235.230213883 1938165.54807064))",32622
37680,11650,"POLYGON ((961235.230213883 1938265.54807064, 961235.230213883 1938365.54807064, 961335.230213883 1938365.54807064, 961335.230213883 1938265.54807064, 961235.230213883 1938265.54807064))",32623
37681,11650,"POLYGON ((961235.230213883 1938365.54807064, 961235.230213883 1938465.54807064, 961335.230213883 1938465.54807064, 961335.230213883 1938365.54807064, 961235.230213883 1938365.54807064))",32624
37682,11650,"POLYGON ((961235.230213883 1938465.54807064, 961235.230213883 1938565.54807064, 961335.230213883 1938565.54807064, 961335.230213883 1938465.54807064, 961235.230213883 1938465.54807064))",32625
37683,11650,"POLYGON ((961235.230213883 1938565.54807064, 961235.230213883 1938665.54807064, 961335.230213883 1938665.54807064, 961335.230213883 1938565.54807064, 961235.230213883 1938565.54807064))",32626
37684,11650,"POLYGON ((961235.230213883 1938665.54807064, 961235.230213883 1938765.54807064, 961335.230213883 1938765.54807064, 961335.230213883 1938665.54807064, 961235.230213883 1938665.54807064))",32627
37685,11650,"POLYGON ((961235.230213883 1938765.54807064, 961235.230213883 1938865.54807064, 961335.230213883 1938865.54807064, 961335.230213883 1938765.54807064, 961235.230213883 1938765.54807064))",32628
37686,11650,"POLYGON ((961235.230213883 1938865.54807064, 961235.230213883 1938965.54807064, 961335.230213883 1938965.54807064, 961335.230213883 1938865.54807064, 961235.230213883 1938865.54807064))",32629
37687,11650,"POLYGON ((961235.230213883 1938965.54807064, 961235.230213883 1939065.54807064, 961335.230213883 1939065.54807064, 961335.230213883 1938965.54807064, 961235.230213883 1938965.54807064))",32630
37688,11650,"POLYGON ((961235.230213883 1939065.54807064, 961235.230213883 1939165.54807064, 961335.230213883 1939165.54807064, 961335.230213883 1939065.54807064, 961235.230213883 1939065.54807064))",32631
37689,11650,"POLYGON ((961235.230213883 1939165.54807064, 961235.230213883 1939265.54807064, 961335.230213883 1939265.54807064, 961335.230213883 1939165.54807064, 961235.230213883 1939165.54807064))",32632
37690,11650,"POLYGON ((961235.230213883 1939265.54807064, 961235.230213883 1939365.54807064, 961335.230213883 1939365.54807064, 961335.230213883 1939265.54807064, 961235.230213883 1939265.54807064))",32633
37691,11650,"POLYGON ((961235.230213883 1939365.54807064, 961235.230213883 1939465.54807064, 961335.230213883 1939465.54807064, 961335.230213883 1939365.54807064, 961235.230213883 1939365.54807064))",32634
37692,11650,"POLYGON ((961235.230213883 1939465.54807064, 961235.230213883 1939565.54807064, 961335.230213883 1939565.54807064, 961335.230213883 1939465.54807064, 961235.230213883 1939465.54807064))",32635
37693,11650,"POLYGON ((961235.230213883 1939565.54807064, 961235.230213883 1939665.54807064, 961335.230213883 1939665.54807064, 961335.230213883 1939565.54807064, 961235.230213883 1939565.54807064))",32636
37694,11650,"POLYGON ((961235.230213883 1939665.54807064, 961235.230213883 1939765.54807064, 961335.230213883 1939765.54807064, 961335.230213883 1939665.54807064, 961235.230213883 1939665.54807064))",32637
37695,11650,"POLYGON ((961235.230213883 1939765.54807064, 961235.230213883 1939865.54807064, 961335.230213883 1939865.54807064, 961335.230213883 1939765.54807064, 961235.230213883 1939765.54807064))",32638
37696,11650,"POLYGON ((961235.230213883 1939865.54807064, 961235.230213883 1939965.54807064, 961335.230213883 1939965.54807064, 961335.230213883 1939865.54807064, 961235.230213883 1939865.54807064))",32639
37697,11650,"POLYGON ((961235.230213883 1939965.54807064, 961235.230213883 1940065.54807064, 961335.230213883 1940065.54807064, 961335.230213883 1939965.54807064, 961235.230213883 1939965.54807064))",32640
37698,11650,"POLYGON ((961235.230213883 1940065.54807064, 961235.230213883 1940165.54807064, 961335.230213883 1940165.54807064, 961335.230213883 1940065.54807064, 961235.230213883 1940065.54807064))",32641
37699,11650,"POLYGON ((961235.230213883 1940165.54807064, 961235.230213883 1940265.54807064, 961335.230213883 1940265.54807064, 961335.230213883 1940165.54807064, 961235.230213883 1940165.54807064))",32642
37700,11650,"POLYGON ((961235.230213883 1940265.54807064, 961235.230213883 1940365.54807064, 961335.230213883 1940365.54807064, 961335.230213883 1940265.54807064, 961235.230213883 1940265.54807064))",32643
37701,11650,"POLYGON ((961235.230213883 1940365.54807064, 961235.230213883 1940465.54807064, 961335.230213883 1940465.54807064, 961335.230213883 1940365.54807064, 961235.230213883 1940365.54807064))",32644
37702,11650,"POLYGON ((961235.230213883 1940465.54807064, 961235.230213883 1940565.54807064, 961335.230213883 1940565.54807064, 961335.230213883 1940465.54807064, 961235.230213883 1940465.54807064))",32645
37703,11650,"POLYGON ((961235.230213883 1940565.54807064, 961235.230213883 1940665.54807064, 961335.230213883 1940665.54807064, 961335.230213883 1940565.54807064, 961235.230213883 1940565.54807064))",32646
37704,11650,"POLYGON ((961235.230213883 1940665.54807064, 961235.230213883 1940765.54807064, 961335.230213883 1940765.54807064, 961335.230213883 1940665.54807064, 961235.230213883 1940665.54807064))",32647
37705,11650,"POLYGON ((961235.230213883 1940765.54807064, 961235.230213883 1940865.54807064, 961335.230213883 1940865.54807064, 961335.230213883 1940765.54807064, 961235.230213883 1940765.54807064))",32648
37706,11650,"POLYGON ((961235.230213883 1940865.54807064, 961235.230213883 1940965.54807064, 961335.230213883 1940965.54807064, 961335.230213883 1940865.54807064, 961235.230213883 1940865.54807064))",32649
37707,11650,"POLYGON ((961235.230213883 1940965.54807064, 961235.230213883 1941065.54807064, 961335.230213883 1941065.54807064, 961335.230213883 1940965.54807064, 961235.230213883 1940965.54807064))",32650
37708,11650,"POLYGON ((961235.230213883 1941065.54807064, 961235.230213883 1941165.54807064, 961335.230213883 1941165.54807064, 961335.230213883 1941065.54807064, 961235.230213883 1941065.54807064))",32651
37711,11650,"POLYGON ((961335.230213883 1936865.54807064, 961335.230213883 1936965.54807064, 961435.230213883 1936965.54807064, 961435.230213883 1936865.54807064, 961335.230213883 1936865.54807064))",32652
37712,11650,"POLYGON ((961335.230213883 1936965.54807064, 961335.230213883 1937065.54807064, 961435.230213883 1937065.54807064, 961435.230213883 1936965.54807064, 961335.230213883 1936965.54807064))",32653
37713,11650,"POLYGON ((961335.230213883 1937065.54807064, 961335.230213883 1937165.54807064, 961435.230213883 1937165.54807064, 961435.230213883 1937065.54807064, 961335.230213883 1937065.54807064))",32654
37714,11650,"POLYGON ((961335.230213883 1937165.54807064, 961335.230213883 1937265.54807064, 961435.230213883 1937265.54807064, 961435.230213883 1937165.54807064, 961335.230213883 1937165.54807064))",32655
37715,11650,"POLYGON ((961335.230213883 1937265.54807064, 961335.230213883 1937365.54807064, 961435.230213883 1937365.54807064, 961435.230213883 1937265.54807064, 961335.230213883 1937265.54807064))",32656
37716,11650,"POLYGON ((961335.230213883 1937365.54807064, 961335.230213883 1937465.54807064, 961435.230213883 1937465.54807064, 961435.230213883 1937365.54807064, 961335.230213883 1937365.54807064))",32657
37717,11650,"POLYGON ((961335.230213883 1937465.54807064, 961335.230213883 1937565.54807064, 961435.230213883 1937565.54807064, 961435.230213883 1937465.54807064, 961335.230213883 1937465.54807064))",32658
37718,11650,"POLYGON ((961335.230213883 1937565.54807064, 961335.230213883 1937665.54807064, 961435.230213883 1937665.54807064, 961435.230213883 1937565.54807064, 961335.230213883 1937565.54807064))",32659
37719,11650,"POLYGON ((961335.230213883 1937665.54807064, 961335.230213883 1937765.54807064, 961435.230213883 1937765.54807064, 961435.230213883 1937665.54807064, 961335.230213883 1937665.54807064))",32660
37720,11650,"POLYGON ((961335.230213883 1937765.54807064, 961335.230213883 1937865.54807064, 961435.230213883 1937865.54807064, 961435.230213883 1937765.54807064, 961335.230213883 1937765.54807064))",32661
