,id,name,gu_nm,platplc,y,x,est_yyyymmdd,lcd,qr,count,x_5179,y_5179
1920,2007, 유한양행앞,동작구,서울특별시 동작구 노량진로 74,37.51293945,126.9342423,2017-05-12,20.0,0.0,20.0,950001.0534088848,1946112.1818715911
1921,2008, 노량진근린공원 대방공원,동작구,서울특별시 동작구 여의대방로44길 20,37.5093689,126.9280701,2017-05-12,10.0,0.0,10.0,949453.1714670716,1945719.3475909273
1922,2009, 보라매역 8번출구,동작구,서울특별시 동작구 상도로 지하 2,37.50007629,126.9210815,2017-05-26,10.0,0.0,10.0,948829.1753631647,1944692.1634658598
1923,2012, 대림사거리(동작상떼빌아파트),동작구,서울특별시 동작구 시흥대로 634,37.48836136,126.9062271,2017-05-26,10.0,0.0,10.0,947507.9784630607,1943400.641290538
1924,2013, 장승배기역 5번출구,동작구,서울특별시 동작구 상도로 지하 188,37.50585175,126.9393616,2017-05-12,30.0,0.0,30.0,950448.7911706225,1945323.1344773346
1925,2015, 신대방삼거리역 6번출구쪽,동작구,서울특별시 동작구 상도로 지하 76,37.49985504,126.9295654,2017-05-26,20.0,0.0,20.0,949578.9282358387,1944663.038119267
1926,2016, 신대방삼거리역 3번출구쪽,동작구,서울특별시 동작구 상도로 지하 76,37.49964523,126.9270935,2017-05-12,10.0,0.0,10.0,949360.2918521601,1944641.0881033812
1927,2020, 장승배기역2번출구뒷편쪽,동작구,서울특별시 동작구 상도로 지하 188,37.50449753,126.9389877,2017-05-12,10.0,0.0,10.0,950414.8486021246,1945173.0886682458
1928,2024, 상도역 1번출구,동작구,서울특별시 동작구 상도로 지하 272,37.50217819,126.948204,2017-05-12,10.0,0.0,10.0,951227.9304632832,1944910.9554086167
1929,2025, 흑석역 1번출구,동작구,서울특별시 동작구 현충로 지하 90,37.50938034,126.9636154,2017-05-12,20.0,0.0,20.0,952594.6761928669,1945702.115568471
1930,2026, 흑석역 4번출구,동작구,서울특별시 동작구 현충로 지하 90,37.50858688,126.9634934,2017-07-05,10.0,0.0,10.0,952583.3919144324,1945614.147348584
1931,2027, 중앙대학교 정문 1,동작구,서울특별시 동작구 흑석로 47,37.50704193,126.9591522,2017-05-12,15.0,0.0,15.0,952198.7272781202,1945444.9407320232
1932,2032, 이수역 11번출구쪽,동작구,서울특별시 동작구 사당로 지하 310,37.48550797,126.9816208,2017-06-27,10.0,0.0,10.0,954171.4066210351,1943044.7056643455
1933,2033, 사당동 아르테스 웨딩앞,동작구,서울특별시 동작구 동작대로 지하 3,37.48149109,126.9815826,2017-05-26,10.0,0.0,10.0,954165.5756055112,1942599.0774483436
1934,2034, 사당역 7번출구쪽,동작구,서울특별시 동작구 동작대로 지하 3,37.47689056,126.9805756,2017-06-27,20.0,0.0,20.0,954073.7283318924,1942089.1694805927
1935,2036, 정금마을 마을버스정류장,동작구,서울특별시 동작구 동작대로 66-29,37.4947052,126.9823914,2017-05-12,12.0,0.0,12.0,954245.1443776166,1944064.705012986
1936,2037, 동작역 5번출구 동작주차공원,동작구,서울특별시 동작구 현충로 지하 220,37.50318909,126.97715,2017-05-12,20.0,0.0,20.0,953787.0477298833,1945008.501001953
1937,2038, 동작역 7번출구,동작구,서울특별시 동작구 현충로 지하 220,37.50318146,126.9760895,2017-05-12,10.0,0.0,10.0,953693.3083085209,1945008.1757977428
1938,2040, 비계 버스정류소,동작구,서울특별시 동작구 현충로 151,37.5063591,126.9690781,2017-05-12,10.0,0.0,10.0,953075.5785232735,1945364.1889075895
1939,2041, 사당중학교 버스정류소,동작구,서울특별시 동작구 사당로 169,37.48683548,126.9680481,2017-05-26,7.0,0.0,7.0,952972.3018133469,1943198.6778703984
1940,2048, 삼일초등학교 인근,동작구,서울특별시 동작구 사당로23나길 27,37.48907852,126.9735642,2017-05-26,10.0,0.0,10.0,953461.3528951433,1943444.7877110473
1941,2050, 노량진역 5번출구,동작구,서울특별시 동작구 노량진로 지하 130,37.51324844,126.9399719,2017-05-12,15.0,0.0,15.0,950507.6161975474,1946143.4331851588
1942,2054, 삼익아파트,동작구,서울특별시 동작구 만양로 84,37.51054764,126.9448471,2017-05-12,10.0,0.0,10.0,950936.6967342476,1945841.241678307
1943,2056, 동작구민 체육센터,동작구,서울특별시 동작구 여의대방로16길 53,37.49449921,126.9165268,2017-05-26,10.0,0.0,10.0,948422.7443855472,1944075.905543104
1944,2057, 상도 아이파크 아파트,동작구,서울특별시 동작구 장승배기로 26,37.5008812,126.9417496,2017-05-12,10.0,0.0,10.0,950656.581606894,1944770.4266071625
1945,2058, 동작경찰서,동작구,서울특별시 동작구 노량진동 113-7 ,37.5135231,126.9435272,2017-11-01,14.0,0.0,14.0,950821.9980149213,1946172.0408748086
1946,2059, 보라매공원 정문,동작구,서울특별시 동작구 신대방동 395 ,37.49707794,126.9177933,2017-11-01,10.0,0.0,10.0,948536.4697820966,1944361.307085904
1947,2060, 남성역3번출구 뒤,동작구,서울특별시 동작구 사당동 1131 ,37.48463058,126.97155,2017-11-01,10.0,0.0,10.0,953280.519753732,1942952.3147505021
1948,2061, 한강 현대아파트 건너편,동작구,동작구 흑석동 27-83 ,37.50592804,126.9692307,2018-07-04,8.0,0.0,8.0,953088.7961160437,1945316.2893022462
1949,2062, 사당새마을금고,동작구,서울특별시 사당동 211-2 ,37.48665237,126.9678421,2017-11-01,10.0,0.0,10.0,952953.9752247592,1943178.465903107
1950,2064, 흑석한강푸르지오 106동앞,동작구,서울특별시 동작구 흑석한강로 27,37.50535583,126.9661789,2017-12-22,10.0,0.0,10.0,952818.7054530184,1945254.3317646317
1951,2065, 서울시여성가족재단,동작구,서울특별시 동작구 여의대방로54길 18,37.51198959,126.9270859,2017-12-22,10.0,0.0,10.0,949367.9580247459,1946010.6273444
1952,2066, 양문교회 앞,동작구,동작구 신대방동 607-8,37.48939896,126.9071121,2018-10-02,10.0,0.0,10.0,947586.9419144281,1943515.263664408
1953,2067, 보라매역?동작세무서 버스정류장(강남중학교방면),동작구,서울특별시 동작구 여의대방로122,37.49766922,126.9198685,2018-10-11,10.0,0.0,10.0,948720.3108106733,1944425.7734419706
1954,2068, 총신대 앞(육교),동작구,동작구  사당동 1112,37.48815918,126.9664764,2018-10-11,8.0,0.0,8.0,952834.1854360164,1943346.3202769924
1955,2069, 숭실대 입구역3번 출구 앞,동작구,동작구  상도동 514,37.4966011,126.953682,2018-10-30,7.0,0.0,7.0,951708.5314298891,1944289.3861715684
1956,2070, 노량진역 2번 출구 앞,동작구,동작구  노량진동 67-3,37.51391983,126.9430695,2018-10-12,12.0,0.0,12.0,950781.8092169415,1946216.2951291057
1957,2071, 대림아파트 후문 상가 옆,동작구,동작구 사당로23길 137,37.48886871,126.9719086,2019-03-26,10.0,0.0,10.0,953314.8607781557,1943422.330374319
1958,237, 보라매 두산위브 건너편,동작구,서울특별시 영등포구 신길동 4490 ,37.49651337,126.9148026,2016-06-29,20.0,0.0,20.0,948271.7182660744,1944300.3108392975
1959,2076,노들나루공원 입구,동작구, 동작구 본동 258-49,37.51357651,126.9555512,2020-04-24,0.0,18.0,18.0,951884.6556569893,1946171.749456232
1960,2077,노들역 3번출구,동작구, 동작구 노량진로 250-1,37.51193619,126.9541626,2020-04-23,0.0,10.0,10.0,951760.8822284046,1945990.4765046195
1961,2078,흑석 아크로리버하임(103동),동작구, 동작구 흑석동 143-57,37.51083755,126.9616318,2020-04-22,0.0,13.0,13.0,952420.2905664663,1945864.785627451
1962,2079,중앙대학교 중앙광장,동작구, 동작구 흑석동 221-1,37.50667191,126.9577789,2020-04-22,0.0,25.0,25.0,952077.114630086,1945404.5877075964
1963,2080, 대방지하보도(대방동경남아너스빌아파트),동작구, 동작구 대방동 341-15,37.51213455,126.9254379,2020-04-23,0.0,15.0,15.0,949222.4107789281,1946027.5979466692
1964,2082,7호선 이수역7번출구,동작구, 동작구 동작대로 89,37.4846077,126.9817963,2020-04-26,0.0,10.0,10.0,954186.3724941956,1942944.74109969
1965,2083,흑석롯데캐슬에듀포레(107동),동작구, 동작구 흑석동 86-212,37.50470352,126.9607315,2020-04-22,0.0,10.0,10.0,952336.8235253594,1945184.7070004172
1966,2084,e편한세상 상도노빌리티 앞,동작구, 동작구 상도동 26-77,37.50456238,126.946785,2020-04-24,0.0,15.0,15.0,951104.0619953031,1945176.203453655
1967,2085,강남중학교 앞,동작구, 동작구 대방동 466-45,37.50274277,126.9215775,2020-04-23,0.0,20.0,20.0,948874.8355779666,1944987.7242493231
1968,2086,삼일수영장 앞,동작구, 동작구 사당로27길 103,37.48712158,126.9743576,2020-04-26,0.0,22.0,22.0,953530.2803240841,1943227.2857312025
1969,2088,상도중앙하이츠빌 입구,동작구, 동작구 상도동 159-186,37.50024796,126.9497299,2020-04-24,0.0,10.0,10.0,951361.550490434,1944696.0182719266
1970,2089,사당역10번출구(금강빌딩),동작구, 동작구 동작대로 29,37.4791069,126.9815064,2020-04-26,0.0,10.0,10.0,954157.3819895914,1942334.6042527247
1971,2090,기아자동차 사당점 앞,동작구, 동작구 사당로 272,37.48377991,126.9779205,2020-04-26,0.0,15.0,15.0,953843.2069774738,1942854.79619887
1972,2091, 이수역9번출구,동작구, 동작구 사당동 147-141,37.48470306,126.9805908,2020-04-26,0.0,15.0,15.0,954079.8536133138,1942955.9079685719
1973,2092,흑석한강푸르지오(110동),동작구, 동작구 흑석동 336-7,37.50311279,126.9647141,2020-04-24,0.0,10.0,10.0,952687.8239623324,1945006.215386872
1974,2093,상도SH빌아파트 입구,동작구, 동작구 상도로53길 70,37.50321198,126.9545975,2020-05-12,0.0,8.0,8.0,951793.7074441696,1945022.354017694
1975,2094,숭실대학교(중문),동작구, 동작구 상도동 512-10,37.49550629,126.9563751,2020-04-24,0.0,20.0,20.0,951945.8868243295,1944166.5453615198
1976,2095,경문고등학교 앞,동작구, 동작구 동작동 산1-13,37.49150085,126.9824066,2020-04-24,0.0,10.0,10.0,954244.5332283495,1943709.195189535
1977,2096,서울특별시 동작관악교육지원청,동작구,동작구 상도2동175-1,37.50251389,126.9406509,2020-04-30,0.0,10.0,10.0,950560.5439453252,1944952.1404731914
1978,4152, 상도효성해링턴플레이스,동작구,상도동25-41(마을버스정류소20803 옆),37.50543213,126.9415131,2021-02-18,0.0,10.0,10.0,950638.6736510379,1945275.4493673053
1979,4153, 흑석동효사정앞,동작구,흑석동143-57,37.51120377,126.9612808,2021-02-18,0.0,10.0,10.0,952389.5024015219,1945905.5931356866
1980,4158, 노량진근린공원,동작구,여의대방로36길71,37.50680542,126.9285049,2021-02-18,0.0,10.0,10.0,949489.8718752874,1945434.7107794285
1981,4162, 노량진1동 청소년독서실,동작구,만양로3길 8,37.50785828,126.9471359,2021-02-18,0.0,10.0,10.0,951137.2248683055,1945541.6818742878
1982,4167, 구로교 아래,동작구,신대방동 702-2,37.48500824,126.9035034,2021-02-18,0.0,25.0,25.0,947264.832601615,1943030.1550772972
1983,4169, 신대방삼거리,동작구,보라매로 99,37.49845505,126.9279785,2021-02-18,0.0,10.0,10.0,949437.7159333524,1944508.5688751498
1984,4171, 우성아파트 앞,동작구,시흥대로 676,37.49157715,126.9088135,2021-05-17,0.0,14.0,14.0,947738.8697917301,1943755.9748592782
1985,4173, 중대후문 마을버스정류장,동작구,양녕로 282,37.50444412,126.9502564,2021-04-29,0.0,7.0,7.0,951410.8076970038,1945161.285169249
1986,4175, 대방역2번출구,동작구,서울특별시 동작구노량진로10,37.51262665,126.9274139,2021-04-30,0.0,10.0,10.0,949397.3758281517,1946081.1290769295
1987,4177, 롯데캐슬 101동 앞,동작구,동작구 상도동 159-250,37.50157547,126.9459076,2022-05-17,0.0,5.0,5.0,951024.5612292679,1944845.2797928143
1988,4178, 이수성결교회 옆,동작구,동작구 동작동 산 28-4,37.49814987,126.9836884,2022-05-17,0.0,10.0,10.0,954361.8919672116,1944446.2399507998
1989,4181, 보라매공원역 2번출구,동작구,동작구 신대방동  385-18,37.49582291,126.9178162,2022-08-04,0.0,6.0,6.0,948537.6327837053,1944222.0564245428
1990,4179, 보라매병원역 1번출구,동작구,동작구 신대방동 395-61,37.49308014,126.9238358,2022-07-18,0.0,10.0,10.0,949067.8798041278,1943914.4883118249
1991,4180, 흑석동주민센터 입구,동작구,흑석동 25-21,37.50682831,126.9667358,2022-07-18,0.0,4.0,4.0,952868.8526752768,1945417.4155331051
1992,2102, 봉림교 교통섬,관악구,서울특별시 관악구 관천로 52,37.48408508,126.9268875,2017-05-12,13.0,0.0,13.0,949331.5728517728,1942914.8945922335
1993,2103, 신림동 우방아파트,관악구,서울특별시 관악구 관천로27길 2,37.4891777,126.9192734,2017-05-12,10.0,0.0,10.0,948661.8954039697,1943484.0145654613
1994,2104, 사당역 5번출구,관악구,서울특별시 동작구 남부순환로 지하 2089,37.47608948,126.9813309,2017-05-26,13.0,0.0,13.0,954140.0211210387,1941999.9268398504
1995,2105, 미성동 신림체육센터,관악구,서울특별시 관악구 난곡로 295,37.48025131,126.9146042,2017-05-12,12.0,0.0,12.0,948242.961632608,1942496.242894397
1996,2106, 세이브마트,관악구,서울특별시 관악구 난곡로 210,37.47372818,126.9184036,2017-05-12,12.0,0.0,12.0,948574.4140256292,1941770.4609519436
1997,2107, 도림천 신화교,관악구,서울특별시 관악구 신림로 40,37.4754715,126.9364548,2017-05-26,25.0,0.0,25.0,950171.6981136306,1941954.1665362148
1998,2108, 은천치안센터,관악구,서울특별시 관악구 봉천로 375,37.48334122,126.9431992,2017-05-26,0.0,20.0,20.0,950773.2014811684,1942823.714402816
1999,2109, 은천로입구 가로공원,관악구,서울특별시 양천구 가로공원로 지하 133,37.48622513,126.9358292,2017-06-22,22.0,0.0,22.0,950123.53104353,1943147.5451593755
2000,2110, 조원동 미성아파트,관악구,서울특별시 관악구 시흥대로 560,37.48319244,126.9020309,2017-08-21,9.0,0.0,9.0,947133.3708677904,1942829.5289214717
2001,2111, 서울대입구역 1번출구,관악구,서울특별시 관악구 남부순환로 1830,37.48086929,126.9533157,2017-08-24,0.0,10.0,10.0,951666.0168059154,1942544.2281419516
2002,2112, 서울대입구역 마에스트로,관악구,서울특별시 관악구 남부순환로 지하 1822,37.4813385,126.9506455,2017-05-26,15.0,0.0,15.0,951430.2383190234,1942597.6580664797
2003,2113, 관악동작견인차량보관소,관악구,서울특별시 관악구 신사로 7,37.4846611,126.9039002,2017-07-11,20.0,0.0,20.0,947299.6694444433,1942991.4198119976
2004,2115, 관악구시설관리공단,관악구,서울특별시 관악구 남부순환로 1369,37.47991562,126.9028397,2017-06-22,20.0,0.0,20.0,947202.5720883,1942465.5319716178
2005,2116, 에이스에이존빌딩,관악구,서울특별시 관악구 남부순환로 지하 1822,37.48170471,126.9508286,2017-05-26,9.0,0.0,9.0,951446.6637347001,1942638.192296833
2006,2119, 중앙동 동진빌딩,관악구,서울특별시 관악구 관악로 217,37.48425674,126.9546967,2017-06-22,0.0,10.0,10.0,951790.292687376,1942919.336116283
2007,2122, 낙성대로 입구,관악구,서울특별시 관악구 남부순환로 1889,37.47805786,126.960495,2017-05-26,20.0,0.0,20.0,952298.9778560395,1942228.6569142155
2008,2127, 난곡종점,관악구,서울특별시 관악구 난곡로 99,37.46488571,126.9194794,2017-05-12,10.0,0.0,10.0,948663.4918025424,1940788.85892115
2009,2128, 관악구청교차로,관악구,서울특별시 관악구 관악로 153,37.47916412,126.9525833,2017-05-26,0.0,12.0,12.0,951600.1627928786,1942355.4266770324
2010,2129, 낙성대 과학전시관,관악구,서울특별시 관악구 낙성대로 101,37.46905518,126.9581451,2017-05-26,10.0,0.0,10.0,952085.4599448416,1941231.061588682
2011,2130, 영어마을 관악캠프,관악구,서울특별시 관악구 낙성대로 70,37.47198868,126.9584274,2017-05-26,10.0,0.0,10.0,952112.2945516245,1941556.3704348055
2012,2135, 신림역 5번출구,관악구,서울특별시 관악구 남부순환로 지하 1614,37.48440933,126.9289093,2017-05-12,9.0,0.0,9.0,949510.5383679296,1942949.7819542694
2013,2136, 신림역 8번출구,관악구,서울특별시 관악구 신림로 340,37.48450851,126.930069,2017-09-01,8.0,0.0,8.0,949613.1335862932,1942960.1640697836
2014,2137, KT&G 관악지점,관악구,서울특별시 관악구 남부순환로 1675,37.48490143,126.9365311,2017-05-26,10.0,0.0,10.0,950184.7052801314,1943000.317257018
2015,2139, 서울신성초등학교,관악구,서울특별시 관악구 신림로 114,37.4711647,126.9370194,2017-08-21,10.0,0.0,10.0,950218.7636621834,1941476.0562709505
2016,2140, 신림1교 교차로,관악구,서울특별시 관악구 신림로 270,37.47842789,126.9318619,2017-05-26,0.0,20.0,20.0,949767.572314778,1942284.599420871
2017,2141, 미림여고입구 교차로,관악구,서울특별시 관악구 신림로 137,37.47229385,126.9334106,2017-06-22,8.0,0.0,8.0,949900.4085432446,1941603.2418692391
2018,2143, 서울산업정보학교,관악구,서울특별시 관악구 신림로 67,37.4706955,126.9421997,2017-06-22,10.0,0.0,10.0,950676.5242198543,1941421.2759120644
2019,2144, 난우길입구,관악구,서울특별시 관악구 문성로 115,37.47777557,126.9167557,2017-05-12,15.0,0.0,15.0,948431.4842048524,1942220.3945203293
2020,2145, 은천초등학교 육교,관악구,서울특별시 관악구 은천로 69,37.48635864,126.9429245,2017-05-26,12.0,0.0,12.0,950750.8958365885,1943158.621897067
2021,2148, 낙성대역 3번출구 뒤,관악구,서울특별시 관악구 남부순환로 지하 1928,37.47702789,126.9633942,2017-06-22,10.0,0.0,10.0,952554.6651152751,1942112.9237002118
2022,2156, 신림푸르지오아파트,관악구,서울특별시 금천구 남부순환로 1428,37.48072052,126.9093247,2017-08-21,12.0,0.0,12.0,947776.5034825018,1942551.214021104
2023,2159, 인헌초교,관악구,서울특별시 관악구 봉천동 244-1 ,37.47509003,126.9592285,2017-11-01,10.0,0.0,10.0,952185.1069080391,1941900.0378179047
2024,2164, 관악우체국,관악구,서울특별시 관악구 남부순환로 1641,37.48476791,126.9328766,2017-11-28,8.0,0.0,8.0,949861.525374386,1942987.4439909211
2025,2165, JK장평타워,관악구,서울특별시 관악구 남부순환로 1943,37.47648239,126.9653626,2017-11-28,10.0,0.0,10.0,952728.3638104103,1942051.414064258
2026,2167, 낙성대역 1번출구,관악구,서울특별시 관악구 남부순환로 1944,37.47629547,126.9649582,2017-11-28,12.0,0.0,12.0,952692.4894202222,1942030.8795995011
2027,2169, 봉천역 2번출구,관악구,서울특별시 관악구 남부순환로 1728,37.48218918,126.942131,2017-11-28,7.0,0.0,7.0,950678.0037572464,1942696.4618741625
2028,2170, 조원동 강남힐병원,관악구,서울특별시 관악구 남부순환로 1451,37.48152924,126.9120331,2017-11-28,10.0,0.0,10.0,948016.524298947,1942639.4377341052
2029,2171, 서울대입구역 5번출구,관악구,서울특별시 관악구 남부순환로 1817,37.48154831,126.9520035,2017-11-28,17.0,0.0,17.0,951550.438823857,1942620.2354903049
2030,2172, 나들목공원,관악구,서울특별시 관악구 신림로 41,37.46940613,126.9445114,2017-11-28,15.0,0.0,15.0,950880.0941949786,1941277.020566618
2031,2173, 당곡사거리,관악구,서울특별시 관악구 보라매로 3,37.48974991,126.9274674,2017-11-28,10.0,0.0,10.0,949386.6638868811,1943543.0606918933
2032,2174, 삼성디지털프라자관악점,관악구,서울특별시 관악구 신림로 386,37.48856354,126.9284821,2017-11-28,10.0,0.0,10.0,949475.5676531383,1943410.8951188615
2033,2175, 신림동걷고싶은문화의거리입구,관악구,서울특별시 관악구 신림로 369,37.48730087,126.9287033,2017-11-28,10.0,0.0,10.0,949494.2726647005,1943270.6909414476
2034,2176, 보라매공원 보도육교,관악구,서울특별시 관악구 신사로 132,37.48899078,126.9163818,2017-12-22,15.0,0.0,15.0,948406.1377637185,1943464.8577875125
2035,2177, 신대방역 2번 출구,관악구,신림동 신대방역 2번출구,37.48712921,126.9130173,2018-09-12,19.0,0.0,19.0,948107.4138944153,1943260.1771574295
2036,2178, 서울대학교 정문,관악구,서울특별시 관악구 관악로 1 서울대학교,37.46709442,126.9493256,2018-10-11,20.0,0.0,20.0,951304.3009220972,1941018.0516531374
2037,2179, 양녕로 입구,관악구,남부순환로 1761,37.48218918,126.9461594,2018-11-02,7.0,0.0,7.0,951034.1632809977,1942694.3592185052
2038,2183, 동방1교,관악구,신림로 144,37.47182846,126.9339218,2018-12-14,20.0,0.0,20.0,949945.3004637909,1941551.3380264083
2039,2184, 구암초등학교 버스정류장,관악구,관악구 봉천동 490-9,37.48949051,126.9459229,2018-11-22,10.0,0.0,10.0,951018.0211159191,1943504.5190555737
2040,2185, 대학동 고시촌,관악구,서울특별시 관악구 신림로 97 밀라트,37.47046661,126.938652,2019-09-26,10.0,0.0,10.0,950362.6649623275,1941397.74599743
2041,2186, 낙성대입구삼거리,관악구,남부순환로 1889,37.4788208,126.95961,2020-04-29,0.0,15.0,15.0,952221.21460788,1942313.7488656559
2042,2187, 현대시장사거리,관악구,은천로 110,37.4867363,126.9475174,2020-04-27,0.0,15.0,15.0,951157.1873168702,1943198.1281546745
2043,2189, 봉천역 4번출구,관악구,남부순환로 1719,37.48275375,126.9414063,2020-04-29,0.0,15.0,15.0,950614.3030670645,1942759.4772356695
2044,2190,도원맨션,관악구,남부순환로 1699,37.48368835,126.9391556,2020-04-30,0.0,12.0,12.0,950415.9329453915,1942864.3481800803
2045,2191,대학동주민센터,관악구,신림로 115,37.47068787,126.9364853,2020-04-28,0.0,10.0,10.0,950171.2192417037,1941423.4375369144
2046,2195,은천교회,관악구,남부순환로 1654,37.48464584,126.9345093,2020-04-27,0.0,15.0,15.0,950005.7896612514,1942973.0328368307
2047,2196, 봉천역 3번출구,관악구,남부순환로 1700,37.4833107,126.9390259,2020-04-28,0.0,15.0,15.0,950404.2164776165,1942822.518597029
2048,2198,사랑의병원,관악구,남부순환로 1868,37.47946548,126.9569321,2020-04-30,0.0,10.0,10.0,951984.8577238934,1942386.6341414703
2049,2199,신봉천주유소 A,관악구,남부순환로 1884,37.47877121,126.9586945,2020-04-30,0.0,8.0,8.0,952140.2380720471,1942308.712111026
2050,3305,낙성대역 8번 출구,관악구,남부순환로 1939,37.47677612,126.9648666,2020-04-29,0.0,10.0,10.0,952684.6932767364,1942084.2506003869
2051,3306,서울신우초등학교,관악구,호암로 498,37.46214676,126.931778,2020-04-28,0.0,10.0,10.0,949749.2560866642,1940478.3583986512
2052,3307,봉천고개 육교,관악구,관악로 306,37.4912262,126.9560776,2020-04-26,0.0,10.0,10.0,951916.8450118492,1943691.8477305898
2053,3310,영락고등학교,관악구,청룡16길 25,37.47662735,126.9436417,2020-04-28,0.0,15.0,15.0,950807.922067672,1942078.6219815805
2054,3311,서울대입구역 4번 출구,관악구,참숯5길 7,37.48122025,126.9515762,2020-04-30,0.0,12.0,12.0,951512.4480051015,1942584.0592888733
2055,3803, 남서울중학교,관악구,남부순환로1537,37.48313141,126.9213562,2021-02-01,0.0,7.0,7.0,948841.900352453,1942812.0819740351
2056,3804, 낙성대공원,관악구,낙성대로70 맞은편,37.47183609,126.9586182,2021-02-01,0.0,10.0,10.0,952129.0685557944,1941539.3445753655
2057,3806, 낙성대 교수아파트,관악구,낙성대로101 맞은편,37.46895981,126.9576569,2021-02-01,0.0,10.0,10.0,952042.2286738366,1941220.7294026287
2058,3807, 관악우체국 교차로,관악구,남부순환로1653,37.48497391,126.934372,2021-02-01,0.0,12.0,12.0,949993.8697345256,1943009.5030780202
2059,3802, 관악구민체육센터,관악구,낙성대로3길37,37.47288132,126.9600372,2020-08-17,0.0,8.0,8.0,952255.2075073031,1941654.585604231
2060,3810, 신봉천주유소 B,관악구,남부순환로 1880,37.47888184,126.9584198,2021-02-01,0.0,10.0,10.0,952116.0207558163,1942321.1254546726
2061,3811,신사로입구,관악구,관천로91,37.48675156,126.9227219,2021-06-04,0.0,10.0,10.0,948965.1061013662,1943212.9740968952
2062,3812, KT관악지점,관악구,남부순환로1774,37.48163223,126.9471893,2021-06-01,0.0,10.0,10.0,951124.8561595792,1942632.0340315772
2063,3813, 낙성대역 5번출구,관악구,남부순환로1921,37.47752762,126.9627686,2021-07-16,0.0,7.0,7.0,952499.6670211566,1942168.6808885916
2064,3814, 난곡사거리,관악구,남부순환로1483,37.48204803,126.9152451,2021-07-16,0.0,10.0,10.0,948300.864493248,1942695.2257378637
2065,3815, 광일빌딩,관악구,남부순환로 2054,37.47639847,126.9768372,2021-09-28,0.0,7.0,7.0,953742.8821717417,1942036.405197498
2066,3816, 관악 GSfresh,관악구,서울 관악구 쑥고개로 111,37.47909164,126.9494171,2021-10-26,0.0,8.0,8.0,951320.1740078414,1942349.0176798664
2067,3818, 은천교회 앞,관악구,서울 관악구 신림동 458,37.48857117,126.9213867,2021-10-26,0.0,10.0,10.0,948848.306012994,1943415.5733599025
2068,3819, 서울대벤처타운역,관악구,신림동 110-10,37.4722023,126.9339066,2022-09-28,0.0,13.0,13.0,949944.2057219046,1941592.8212369608
2069,3820, 은천삼거리,관악구,관악로 227-1,37.48506546,126.9554596,2022-10-24,0.0,8.0,8.0,951858.2593686534,1943008.6681011526
2070,2201, 본마을 정류소 앞,서초구,서울특별시 서초구 본마을2길 2,37.4532814,127.0514832,2017-06-01,14.0,0.0,14.0,960330.773825127,1939437.678797847
2071,2202,청계산입구역 1번출구,서초구,서울특별시 서초구 청계산로 지하 179,37.44893646,127.0543747,2017-06-01,20.0,0.0,20.0,960584.2350936995,1938954.4263129446
2072,2203, 청계산입구역 2번출구,서초구,서울특별시 서초구 청계산로 지하 179,37.44765854,127.0550156,2017-06-27,10.0,0.0,10.0,960640.253768883,1938812.3827065467
2073,2205, 내곡3단지 어린이공원 앞,서초구,서울특별시 서초구 청계산로9길 76,37.45375061,127.0593796,2017-06-01,15.0,0.0,15.0,961029.4208021474,1939486.4387249746
2074,2206, 언남초등학교 앞,서초구,서울특별시 서초구 헌릉로8길 42,37.45435715,127.0621033,2017-06-01,20.0,0.0,20.0,961270.6318749973,1939552.6067379247
2075,2207, 내곡파출소 뒤 정자,서초구,서울특별시 서초구 헌릉로 226,37.45440674,127.0649262,2017-06-27,9.0,0.0,9.0,961520.3273237185,1939556.9516906852
2076,2210, 반포1동 주민센터 앞,서초구,서울특별시 서초구 사평대로 지하 285,37.50509644,127.0131073,2017-06-01,10.0,0.0,10.0,956966.3080442754,1945203.0595878311
2077,2211, 서초구립반포도서관 앞,서초구,서울특별시 서초구 고무래로 34,37.50263596,127.0123138,2017-06-27,10.0,0.0,10.0,956894.7600158474,1944930.447832329
2078,2212,서초현대4차아파트 201동 맞은편,서초구,서울특별시 서초구 고무래로 94,37.50065231,127.0186157,2017-06-01,14.0,0.0,14.0,957450.6453788873,1944707.5065602334
2079,2213, 고속터미널역 5번출구 앞,서초구,서울특별시 서초구 신반포로 지하 188,37.5022316,127.0022583,2017-06-01,20.0,0.0,20.0,956005.7390161313,1944890.2398106582
2080,2214, 신반포역 2번출구 앞,서초구,서울특별시 서초구 신반포로 지하 105,37.50411606,126.9974899,2017-06-01,15.0,0.0,15.0,955585.3844877935,1945101.5487718629
2081,2215, 반포종합운동장 입구,서초구,서울특별시 서초구 신반포로16길 30,37.5017128,126.9954758,2017-06-27,10.0,0.0,10.0,955405.9366267417,1944835.8744042926
2082,2217,아크로리버뷰 부지 앞,서초구,서초구 잠원동 78,37.51304626,127.0059586,2017-06-01,20.0,0.0,20.0,956339.101545999,1946088.3366094646
2083,2219," 고속터미널역 8-1번, 8-2번 출구 사이",서초구,서울특별시 서초구 신반포로 지하 188,37.50619888,127.0039444,2017-06-01,20.0,0.0,20.0,956157.0906315156,1945329.5980900116
2084,2221, 방일초교 마을버스 정류장,서초구,서울특별시 서초구 방배로 110,37.48561096,126.9946823,2017-06-01,15.0,0.0,15.0,955326.2100573332,1943049.8537638618
