grid_idx,pp_pop,pp_od,pp_drr,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_ebit,gwr_bs_elct,gwr_bd_height,gwr_bd_totflrcnt,gwr_pp_od,gwr_pp_drr,gwr_r2,cbdness,sim,cbdi
26182,-1.0563266899296453,1.5087302355223258,1.895781607177175,1.9923988417728755,"POLYGON ((954435.230213883 1951765.54807064, 954435.230213883 1951865.54807064, 954535.230213883 1951865.54807064, 954535.230213883 1951765.54807064, 954435.230213883 1951765.54807064))",중구,서울특별시 중구 명동1가 48-2번지,126.984712001,37.564249033,954492.5500063812,1951779.0759423112,"명동포커스빌딩, 와이즈빌딩",-0.1823516407177356,-0.0449783786519967,-0.0530461841704022,1.1949111220846709,-0.3130246162063592,-0.1317525726998173,0.1236688460686441,0.0258005740218314,2.232481296231183,0.9889589622030904,2,"POLYGON ((954435.230213883 1951765.54807064, 954435.230213883 1951865.54807064, 954535.230213883 1951865.54807064, 954535.230213883 1951765.54807064, 954435.230213883 1951765.54807064))",6.660049012899645,3.01596024458878,-0.1178001338716743,0.0786151504116468,0.3762480645901884,-6.825633359152864,0.1449339766718448,0.3831229523852288,0.4959015391699795,0.7514851036946264,0.37266261958547686
26192,-0.857188095200873,0.7549025638193336,-0.5322903035285562,1.0596847795399138,"POLYGON ((954535.230213883 1951265.54807064, 954535.230213883 1951365.54807064, 954635.230213883 1951365.54807064, 954635.230213883 1951265.54807064, 954535.230213883 1951265.54807064))",중구,서울특별시 중구 남산동2가 31-1번지,126.985421476,37.559665551,954552.4232267588,1951270.218356561,"퍼시픽호텔, 플라스크빌딩, 명동청사및남산문화예술회관",1.151608272002811,1.0681998560422186,0.2088259874125545,0.477907944220921,-0.0808517345562449,0.8750188971229443,0.1081341285171054,-0.351605704433747,0.1952937445066012,0.0445996060190415,7,"POLYGON ((954535.230213883 1951265.54807064, 954535.230213883 1951365.54807064, 954635.230213883 1951365.54807064, 954635.230213883 1951265.54807064, 954535.230213883 1951265.54807064))",-3.72820077635176,6.7928086887698935,-0.6585450483358399,0.3563369403445426,0.951606546072747,-3.820548868735724,0.1625835592859843,0.7582576200362137,0.034404193768881715,0.7288775298478404,0.025076443770668966
26193,-0.888292515084274,0.991680370679015,-0.517219154092313,1.2244928205913364,"POLYGON ((954535.230213883 1951365.54807064, 954535.230213883 1951465.54807064, 954635.230213883 1951465.54807064, 954635.230213883 1951365.54807064, 954535.230213883 1951365.54807064))",중구,서울특별시 중구 남산동2가 1-2번지,126.986001581,37.560621735,954604.238609071,1951376.0217762508,"프린스호텔, 하이헤리엇, 신일빌딩별관, 삼윤빌딩",1.1905233271421116,1.6116227307273985,1.3849286886710346,2.7976241078977586,-0.0808517345562449,0.7244291855933808,0.8708720162907125,0.7761573307150955,3.6011450773177955,1.0828083392151702,9,"POLYGON ((954535.230213883 1951365.54807064, 954535.230213883 1951465.54807064, 954635.230213883 1951465.54807064, 954635.230213883 1951365.54807064, 954535.230213883 1951365.54807064))",-4.261238948618143,8.279199165346059,-0.9424227029477572,0.4348811294925109,1.0656391004140369,-5.419230039365885,-0.0687674523498595,0.7137378596930958,0.06669243649803847,0.6416321058073325,0.042792008471658226
26195,-0.9884937813755588,1.3362333341366248,-0.5215114558350711,1.5741055696101869,"POLYGON ((954535.230213883 1951565.54807064, 954535.230213883 1951665.54807064, 954635.230213883 1951665.54807064, 954635.230213883 1951565.54807064, 954535.230213883 1951565.54807064))",중구,서울특별시 중구 명동2가 26-1번지,126.98568457,37.562767597,954577.5431782004,1951614.2475224936,디자이너스빌딩,0.1476842005079513,0.5973706978563558,-0.0928340906834072,1.321441094648862,-0.235633655656321,0.174252225522294,0.1317394574145812,-0.3300581972133837,0.7867596812673145,0.5270440597217622,9,"POLYGON ((954535.230213883 1951565.54807064, 954535.230213883 1951665.54807064, 954635.230213883 1951665.54807064, 954635.230213883 1951565.54807064, 954535.230213883 1951565.54807064))",-4.122953884656725,11.15188084309804,-0.2648220625699874,0.0200224982085524,0.6795951784841375,-9.091858616989985,-0.8179500218897844,0.5660313969987659,0.11410741651073697,0.7938292365887885,0.09058180333783725
26196,-1.007618930562313,1.452143337849907,0.4192724282065359,1.7617215788586074,"POLYGON ((954535.230213883 1951665.54807064, 954535.230213883 1951765.54807064, 954635.230213883 1951765.54807064, 954635.230213883 1951665.54807064, 954535.230213883 1951665.54807064))",중구,서울특별시 중구 명동2가 32-1번지,126.98522881,37.563249592,954537.5847440122,1951667.9428256035,"한송빌딩, T avenue, T avenue, 명광빌딩, 재원빌딩",-0.0688304716353639,0.3575082202022747,-0.0753391841211568,1.7853843273842294,-0.1505035990512791,-0.2295878960442322,0.0498128918936762,-0.1605398771404197,3.0156012063644693,1.2763726793025836,9,"POLYGON ((954535.230213883 1951665.54807064, 954535.230213883 1951765.54807064, 954635.230213883 1951765.54807064, 954635.230213883 1951665.54807064, 954535.230213883 1951665.54807064))",-0.1335421491529987,8.520109031896814,-0.1630793543146712,-0.0801618961924124,0.5182252790385669,-8.825508237822968,-0.4071629619952063,0.5011086683179733,0.2153264977141447,0.7072414938081574,0.15228783389983047
26198,-1.035805940759392,1.6024636679330766,2.44967349338658,2.148689475032104,"POLYGON ((954535.230213883 1951865.54807064, 954535.230213883 1951965.54807064, 954635.230213883 1951965.54807064, 954635.230213883 1951865.54807064, 954535.230213883 1951865.54807064))",중구,서울특별시 중구 명동1가 4-1번지,126.985461728,37.565056831,954559.2529878552,1951868.3343276177,"전국은행연합회, 중국건설은행타워, 유안타증권",2.1526124977598324,1.3869131980413965,2.3507862073625585,1.405794409691656,0.7317533512191547,1.976125729740698,2.5954712432799845,1.6899751184017815,2.0619325902149006,0.4141315280041041,9,"POLYGON ((954535.230213883 1951865.54807064, 954535.230213883 1951965.54807064, 954635.230213883 1951965.54807064, 954635.230213883 1951865.54807064, 954535.230213883 1951865.54807064))",10.253654548956082,4.280012066817239,-0.2150621542774218,0.2261459620848274,0.2708906286553205,-10.919809498904584,0.136095677626065,0.4936298640519581,0.8786537702320676,0.56870697083254,0.49969652407926973
26209,-0.9565642753131212,0.9632966882774664,-0.8291013005901618,1.1716418883836963,"POLYGON ((954635.230213883 1951365.54807064, 954635.230213883 1951465.54807064, 954735.230213883 1951465.54807064, 954735.230213883 1951365.54807064, 954635.230213883 1951365.54807064))",중구,서울특별시 중구 남산동3가 13-36번지,126.986601306,37.560718652,954657.2647485108,1951386.484725081,"계림빌딩, 한국전력공사 경인건설본부",1.6604846646710942,1.877239042548204,1.002254049319057,1.6588543548200383,0.0584519944338235,1.0387088046333717,0.6807754450354888,0.7983605832008585,0.7071342815996742,0.5783679377752431,5,"POLYGON ((954635.230213883 1951365.54807064, 954635.230213883 1951465.54807064, 954735.230213883 1951465.54807064, 954735.230213883 1951365.54807064, 954635.230213883 1951365.54807064))",-3.532634416314034,6.811829733269124,-0.5615887318451597,0.107251492611807,0.9809390564554384,-4.446790053089064,-0.1192829633848781,0.7383609393221452,0.09425959031791803,0.7305997951326335,0.06886603737555688
26210,-0.9879500592899922,1.153268464984578,-0.4914866436118769,1.3405100590896324,"POLYGON ((954635.230213883 1951465.54807064, 954635.230213883 1951565.54807064, 954735.230213883 1951565.54807064, 954735.230213883 1951465.54807064, 954635.230213883 1951465.54807064))",중구,서울특별시 중구 충무로2가 63-4번지,126.986353413,37.561593412,954635.9013907646,1951483.654552829,LG패션,0.5599664186907197,0.8955612121492754,0.1995732927782853,1.7432076698628325,-0.1582426951062829,0.0051018984605337,0.3996138013595806,-0.0801954868281581,1.5430497632977218,1.4907924365037937,5,"POLYGON ((954635.230213883 1951465.54807064, 954635.230213883 1951565.54807064, 954735.230213883 1951565.54807064, 954735.230213883 1951465.54807064, 954635.230213883 1951465.54807064))",-4.204749058931025,8.086490617423141,-0.3810689528968093,0.0087934960109426,0.8222539353168332,-5.425537763801285,-0.5199889426535115,0.6979621259168066,0.08507293587330789,0.8017322583905804,0.06820571700562415
26227,-0.918764116268842,1.0549166346172625,-0.8421915379717887,1.2997382592559483,"POLYGON ((954735.230213883 1951465.54807064, 954735.230213883 1951565.54807064, 954835.230213883 1951565.54807064, 954835.230213883 1951465.54807064, 954735.230213883 1951465.54807064))",중구,서울특별시 중구 충무로2가 61-9번지,126.987738287,37.561734474,954758.2964609064,1951498.6371200865,"세종서적, 명동호텔53, 금성빌딩",0.7073131895776877,0.8602943529593109,0.1744211905916941,2.544564162769376,-0.1125116729630786,0.831963368687124,0.4741320740313566,-0.0903844166597411,0.9639559475330662,0.1677769133473957,7,"POLYGON ((954735.230213883 1951465.54807064, 954735.230213883 1951565.54807064, 954835.230213883 1951565.54807064, 954835.230213883 1951465.54807064, 954735.230213883 1951465.54807064))",-3.133151520508193,5.586100440015531,0.3046270110549264,-0.4132253499877263,0.6165126879503984,-3.447045223779115,-0.4047787607912285,0.7241380897302351,0.02649446504291101,0.7446905871142031,0.01973017872808213
26244,-0.914978317630066,0.964279458568388,-0.8743084821443177,1.1874286036286088,"POLYGON ((954835.230213883 1951465.54807064, 954835.230213883 1951565.54807064, 954935.230213883 1951565.54807064, 954935.230213883 1951465.54807064, 954835.230213883 1951465.54807064))",중구,서울특별시 중구 충무로2가 53-10번지,126.989389038,37.561681988,954904.0561244524,1951492.0207069607,"조양빌딩 별관, 조양빌딩본관",-0.1903203863772526,0.0436169711791915,0.2186085156779403,1.110557807041877,-0.0808517345562449,0.1828325411785078,0.3682392532411197,1.4270383475438866,0.0455910804543097,0.0856587084618262,7,"POLYGON ((954835.230213883 1951465.54807064, 954835.230213883 1951565.54807064, 954935.230213883 1951565.54807064, 954935.230213883 1951465.54807064, 954835.230213883 1951465.54807064))",-2.2477899951873623,2.706698284759658,0.2272055410475318,-0.0759241119008135,0.3802516219126333,-0.8953437038489434,-0.3874616614424914,0.6992521770071429,0.18467083567546716,0.7668403638983096,0.14161305083078016
26263,-0.9029895829565214,1.148422711515305,0.148464895183073,1.2419807828502474,"POLYGON ((954935.230213883 1951565.54807064, 954935.230213883 1951665.54807064, 955035.230213883 1951665.54807064, 955035.230213883 1951565.54807064, 954935.230213883 1951565.54807064))",중구,서울특별시 중구 저동2가 50-1번지,126.99002843,37.563215409,954961.4492290684,1951661.839429364,"영락빌딩, 영한빌딩, 스타즈호텔(StazHotel)명동2, 명동 엠퍼스트플레이스",0.7616263756427826,1.125725496409835,0.6610899755614811,2.4602108477265823,-0.0808517345562449,0.1656743153372482,0.7227470891028795,0.1206200026586051,0.0914595734804327,1.2535620668343697,7,"POLYGON ((954935.230213883 1951565.54807064, 954935.230213883 1951665.54807064, 955035.230213883 1951665.54807064, 955035.230213883 1951565.54807064, 954935.230213883 1951565.54807064))",-1.4270018466882717,0.8376247445020413,0.0973986633657578,0.2179495928708044,0.0903911906098341,0.4418911741730043,-0.1821886156870519,0.4466650709609095,0.1326885416099367,0.738496565933345,0.09799003231764201
26264,-0.8751830679932594,1.327130727684622,-0.0261787597629122,1.380385332882823,"POLYGON ((954935.230213883 1951665.54807064, 954935.230213883 1951765.54807064, 955035.230213883 1951765.54807064, 955035.230213883 1951665.54807064, 954935.230213883 1951665.54807064))",중구,서울특별시 중구 저동2가 64번지,126.989742063,37.564023964,954936.6453699268,1951751.681823681,노랑풍선 빌딩,0.1466581991584053,0.3025903677161302,0.1746715119902442,0.9418511769562886,-0.1505035990512791,-0.041501699948069,0.3826167738684599,0.1776988034498206,0.1630201831654579,1.2845844997911406,8,"POLYGON ((954935.230213883 1951665.54807064, 954935.230213883 1951765.54807064, 955035.230213883 1951765.54807064, 955035.230213883 1951665.54807064, 954935.230213883 1951665.54807064))",-1.3148037676310094,0.8522870202411206,0.168140255162881,0.2391865773349917,0.0457862594071301,0.2963948253807555,-0.0855944261714102,0.5156218019106946,0.32226137734413196,0.7954866092430848,0.2563546103534898
26283,-0.994235688922268,1.3585207249622029,0.3734888343231938,1.3608701206765947,"POLYGON ((955035.230213883 1951765.54807064, 955035.230213883 1951865.54807064, 955135.230213883 1951865.54807064, 955135.230213883 1951765.54807064, 955035.230213883 1951765.54807064))",중구,서울특별시 중구 초동 106-9번지,126.991692093,37.564231142,955108.9874779644,1951773.733918384,"(주)케이티앤지 을지로타워, DB손해보험 초동사옥",0.974900830085358,0.8494620032978124,1.0027614899816133,0.5200846017423181,0.963926232869269,1.0986579570819726,0.8894727475578124,1.7452604596052954,0.3751313604135748,1.3584908841881531,5,"POLYGON ((955035.230213883 1951765.54807064, 955035.230213883 1951865.54807064, 955135.230213883 1951865.54807064, 955135.230213883 1951765.54807064, 955035.230213883 1951765.54807064))",-0.8406897456452208,0.1605342107887999,0.1948580426170613,0.2757889104693172,-0.0701213760381424,0.604938953492212,0.0230737954427193,0.5739809641815622,0.7615165945893726,0.7917766102938553,0.6029510279464935
